 

stn;time;rre002mx
AGSIN;201806;21.6
AGSIN;201807;15.5
AGSIN;201808;47.5
AGSIN;201809;75.3
AGSIN;201810;25.6
AGSIN;201811;7.2
AGSIN;201812;47.8
AGSIN;201901;21.3
AGSIN;201902;30.4
AGSIN;201903;20.1
AGSIN;201904;27.9
AGSIN;201905;44.3
AGSIN;201906;32.7
AGSIN;201907;27.9
AGSIN;201908;40.2
AGSIN;201909;30.2
AGSIN;201910;43.8
AGSIN;201911;26.5
AGSIN;201912;15.0
AGSIN;202001;21.8
AGSIN;202002;24.6
AGSIN;202003;25.0
AGSIN;202004;18.9
AGSIN;202005;27.3
AGSIN;202006;54.9
AGSIN;202007;77.9
AGSIN;202008;64.5
AGSIN;202009;18.4
AGSIN;202010;29.3
AGSIN;202011;12.9
AGSIN;202012;21.5
AGSIN;202101;65.2
AGSIN;202102;10.8
AGSIN;202103;19.2
AGSIN;202104;22.7
AGSIN;202105;29.4
