 

stn;time;rhs150d0
WEE;18880101;0.0
WEE;18880102;0.0
WEE;18880103;0.0
WEE;18880104;0.0
WEE;18880105;0.0
WEE;18880106;0.0
WEE;18880107;0.0
WEE;18880108;2.7
WEE;18880109;1.8
WEE;18880110;0.0
WEE;18880111;0.0
WEE;18880112;0.0
WEE;18880113;0.0
WEE;18880114;0.0
WEE;18880115;0.0
WEE;18880116;0.0
WEE;18880117;0.0
WEE;18880118;0.0
WEE;18880119;0.0
WEE;18880120;0.0
WEE;18880121;0.9
WEE;18880122;36.3
WEE;18880123;1.8
WEE;18880124;0.0
WEE;18880125;0.0
WEE;18880126;3.6
WEE;18880127;2.7
WEE;18880128;9.1
WEE;18880129;0.0
WEE;18880130;0.0
WEE;18880131;0.0
WEE;18880201;0.0
WEE;18880202;0.0
WEE;18880203;0.0
WEE;18880204;23.6
WEE;18880205;10.0
WEE;18880206;6.4
WEE;18880207;9.1
WEE;18880208;8.2
WEE;18880209;10.9
WEE;18880210;0.0
WEE;18880211;0.0
WEE;18880212;3.6
WEE;18880213;0.9
WEE;18880214;4.5
WEE;18880215;22.7
WEE;18880216;3.6
WEE;18880217;0.0
WEE;18880218;0.0
WEE;18880219;0.0
WEE;18880220;0.0
WEE;18880221;0.0
WEE;18880222;0.0
WEE;18880223;0.0
WEE;18880224;0.0
WEE;18880225;0.0
WEE;18880226;0.0
WEE;18880227;0.0
WEE;18880228;0.0
WEE;18880229;0.0
WEE;18880301;0.0
WEE;18880302;0.0
WEE;18880303;1.8
WEE;18880304;0.9
WEE;18880305;0.0
WEE;18880306;0.0
WEE;18880307;0.0
WEE;18880308;0.0
WEE;18880309;0.9
WEE;18880310;9.1
WEE;18880311;18.1
WEE;18880312;6.4
WEE;18880313;20.9
WEE;18880314;2.7
WEE;18880315;0.0
WEE;18880316;3.6
WEE;18880317;7.3
WEE;18880318;2.7
WEE;18880319;0.0
WEE;18880320;0.0
WEE;18880321;0.0
WEE;18880322;0.0
WEE;18880323;0.0
WEE;18880324;0.0
WEE;18880325;1.8
WEE;18880326;2.7
WEE;18880327;7.3
WEE;18880328;2.7
WEE;18880329;12.7
WEE;18880330;3.6
WEE;18880331;2.7
WEE;18880401;6.4
WEE;18880402;0.0
WEE;18880403;0.0
WEE;18880404;0.0
WEE;18880405;5.4
WEE;18880406;0.0
WEE;18880407;0.0
WEE;18880408;0.0
WEE;18880409;4.5
WEE;18880410;5.4
WEE;18880411;10.0
WEE;18880412;18.1
WEE;18880413;0.0
WEE;18880414;0.0
WEE;18880415;0.0
WEE;18880416;0.0
WEE;18880417;3.6
WEE;18880418;2.7
WEE;18880419;14.5
WEE;18880420;30.8
WEE;18880421;3.6
WEE;18880422;0.0
WEE;18880423;0.0
WEE;18880424;0.0
WEE;18880425;13.6
WEE;18880426;17.2
WEE;18880427;1.8
WEE;18880428;1.8
WEE;18880429;0.0
WEE;18880430;0.0
WEE;18880501;0.0
WEE;18880502;0.0
WEE;18880503;2.7
WEE;18880504;0.0
WEE;18880505;0.0
WEE;18880506;0.0
WEE;18880507;0.0
WEE;18880508;0.0
WEE;18880509;5.4
WEE;18880510;0.0
WEE;18880511;0.0
WEE;18880512;0.0
WEE;18880513;0.0
WEE;18880514;2.7
WEE;18880515;0.0
WEE;18880516;0.0
WEE;18880517;0.0
WEE;18880518;0.0
WEE;18880519;0.0
WEE;18880520;3.6
WEE;18880521;0.0
WEE;18880522;0.0
WEE;18880523;0.0
WEE;18880524;0.0
WEE;18880525;0.0
WEE;18880526;0.0
WEE;18880527;0.0
WEE;18880528;8.2
