 

stn;time;rre150y0
GRY;1903;1219.7
GRY;1904;1266.1
GRY;1905;1467.1
GRY;1906;1114.3
GRY;1907;1239.3
GRY;1908;1157.1
GRY;1909;1393.3
GRY;1910;2066.8
GRY;1911;1308.3
GRY;1912;1635.6
GRY;1913;1323.0
GRY;1914;1939.7
GRY;1915;1505.8
GRY;1916;1463.3
GRY;1917;1376.1
GRY;1918;1375.1
GRY;1919;1153.7
GRY;1920;792.4
GRY;1921;629.1
GRY;1922;1477.7
GRY;1923;1221.7
GRY;1924;967.7
GRY;1925;1034.2
GRY;1926;1087.1
GRY;1927;1062.9
GRY;1928;1078.5
GRY;1929;791.2
GRY;1930;1543.1
GRY;1931;1247.5
GRY;1932;1029.6
GRY;1933;1000.1
GRY;1934;1010.9
GRY;1935;1505.2
GRY;1936;1519.0
GRY;1937;1230.2
GRY;1938;1207.4
GRY;1939;1539.3
GRY;1940;1491.3
GRY;1941;1219.2
GRY;1942;1099.1
GRY;1943;1080.6
GRY;1944;1557.3
GRY;1945;1155.3
GRY;1946;1266.5
GRY;1947;1171.9
GRY;1948;1258.8
GRY;1949;1086.2
GRY;1950;1547.2
GRY;1951;1563.9
GRY;1952;1752.7
GRY;1953;1003.3
GRY;1954;1486.5
GRY;1955;1527.5
GRY;1956;1275.2
GRY;1957;1140.6
GRY;1958;1655.7
GRY;1959;1268.0
GRY;1960;1566.1
GRY;1961;1351.9
GRY;1962;1279.8
GRY;1963;1308.1
GRY;1964;1184.2
GRY;1965;1804.2
GRY;1966;1510.7
GRY;1967;1198.7
GRY;1968;1692.9
GRY;1969;1220.5
GRY;1970;1447.1
GRY;1971;1130.8
GRY;1972;1043.0
GRY;1973;1215.3
GRY;1974;1461.2
GRY;1975;1278.2
GRY;1976;1024.2
GRY;1977;1466.8
GRY;1978;1372.1
GRY;1979;1660.9
GRY;1980;1600.2
GRY;1981;1685.8
GRY;1982;1312.8
GRY;1983;1255.8
GRY;1984;1170.0
GRY;1985;1298.6
GRY;1986;1563.0
GRY;1987;1438.5
GRY;1988;1485.4
GRY;1989;1079.0
GRY;1990;1455.4
GRY;1991;1227.7
GRY;1992;1438.8
GRY;1993;1395.4
GRY;1994;1376.6
GRY;1995;1589.3
GRY;1996;1476.2
GRY;1997;1183.4
GRY;1998;1221.2
GRY;1999;1742.5
GRY;2000;1206.2
GRY;2001;1588.0
GRY;2002;1575.9
GRY;2003;1134.0
GRY;2004;1198.0
GRY;2005;1384.1
GRY;2006;1370.8
GRY;2007;1537.4
GRY;2008;1397.5
GRY;2009;1233.9
GRY;2010;1155.4
GRY;2011;1251.9
GRY;2012;1364.9
GRY;2013;1446.3
GRY;2014;1486.2
GRY;2015;1244.7
GRY;2016;1426.4
GRY;2017;1391.2
GRY;2018;1114.9
GRY;2019;1500.5
GRY;2020;1278.8
