 

stn;time;fklnd3m0
IYSCH;200908;0
IYSCH;200909;0
IYSCH;200910;0
IYSCH;200911;0
IYSCH;200912;0
IYSCH;201001;0
IYSCH;201002;0
IYSCH;201003;0
IYSCH;201004;0
IYSCH;201005;0
IYSCH;201006;0
IYSCH;201007;0
IYSCH;201008;0
IYSCH;201009;0
IYSCH;201010;0
IYSCH;201011;0
IYSCH;201012;0
IYSCH;201101;0
IYSCH;201102;0
IYSCH;201103;0
IYSCH;201104;0
IYSCH;201105;0
IYSCH;201106;0
IYSCH;201107;0
IYSCH;201108;0
IYSCH;201109;0
IYSCH;201110;0
IYSCH;201111;0
IYSCH;201112;0
IYSCH;201201;0
IYSCH;201202;0
IYSCH;201203;0
IYSCH;201204;0
IYSCH;201205;0
IYSCH;201206;0
IYSCH;201207;0
IYSCH;201208;0
IYSCH;201209;0
IYSCH;201210;0
IYSCH;201211;0
IYSCH;201212;0
IYSCH;201301;0
IYSCH;201302;0
IYSCH;201303;0
IYSCH;201304;0
IYSCH;201305;0
IYSCH;201306;0
IYSCH;201307;0
IYSCH;201308;0
IYSCH;201309;0
IYSCH;201310;0
IYSCH;201311;0
IYSCH;201312;0
IYSCH;201401;0
IYSCH;201402;0
IYSCH;201403;0
IYSCH;201404;0
IYSCH;201405;0
IYSCH;201406;0
IYSCH;201407;0
IYSCH;201408;0
IYSCH;201409;0
IYSCH;201410;0
IYSCH;201411;0
IYSCH;201412;0
IYSCH;201501;0
IYSCH;201502;0
IYSCH;201503;0
IYSCH;201504;0
IYSCH;201505;0
IYSCH;201506;0
IYSCH;201507;0
IYSCH;201508;0
IYSCH;201509;0
IYSCH;201510;0
IYSCH;201511;0
IYSCH;201512;0
IYSCH;201601;0
IYSCH;201602;0
IYSCH;201603;0
IYSCH;201604;0
IYSCH;201605;0
IYSCH;201606;0
IYSCH;201607;0
IYSCH;201608;0
IYSCH;201609;0
IYSCH;201610;0
IYSCH;201611;0
IYSCH;201612;0
IYSCH;201701;0
IYSCH;201702;0
IYSCH;201703;0
IYSCH;201704;0
IYSCH;201705;0
IYSCH;201706;0
IYSCH;201707;0
IYSCH;201708;0
IYSCH;201709;0
IYSCH;201710;0
IYSCH;201711;0
IYSCH;201712;5
IYSCH;201801;0
IYSCH;201802;0
IYSCH;201803;0
IYSCH;201804;0
IYSCH;201805;0
IYSCH;201806;0
IYSCH;201807;0
IYSCH;201808;0
IYSCH;201809;0
IYSCH;201810;0
IYSCH;201811;0
IYSCH;201812;0
IYSCH;201901;0
IYSCH;201902;0
