 

stn;time;fu3010m1
IYVOL;201112;38.2
IYVOL;201201;37.8
IYVOL;201202;39.6
IYVOL;201203;33.5
IYVOL;201204;42.5
IYVOL;201205;46.4
IYVOL;201206;40.3
IYVOL;201207;46.4
IYVOL;201208;46.8
IYVOL;201209;53.6
IYVOL;201210;29.5
IYVOL;201211;27.0
IYVOL;201212;28.4
IYVOL;201301;36.4
IYVOL;201302;32.8
IYVOL;201303;37.4
IYVOL;201304;35.3
IYVOL;201305;45.4
IYVOL;201306;40.7
IYVOL;201307;62.3
IYVOL;201308;42.8
IYVOL;201309;36.4
IYVOL;201310;38.9
IYVOL;201311;33.8
IYVOL;201312;33.5
IYVOL;201401;29.2
IYVOL;201402;24.8
IYVOL;201403;32.4
IYVOL;201404;38.5
IYVOL;201405;35.3
IYVOL;201406;43.2
IYVOL;201407;39.6
IYVOL;201408;33.8
IYVOL;201409;32.0
IYVOL;201410;35.6
IYVOL;201411;26.6
IYVOL;201412;34.6
IYVOL;201501;47.9
IYVOL;201502;46.4
IYVOL;201503;49.0
IYVOL;201504;46.1
IYVOL;201505;43.9
IYVOL;201506;52.6
IYVOL;201507;62.6
IYVOL;201508;44.6
IYVOL;201509;51.5
IYVOL;201510;28.8
IYVOL;201511;24.1
