 

stn;time;rre002mx
NABRIG;201811;9.5
NABRIG;201812;51.1
NABRIG;201901;14.4
NABRIG;201902;32.4
NABRIG;201903;12.5
NABRIG;201904;36.8
NABRIG;201905;75.2
NABRIG;201906;40.6
NABRIG;201907;50.1
NABRIG;201908;48.1
NABRIG;201909;43.8
NABRIG;201910;38.3
NABRIG;201911;26.7
NABRIG;201912;15.0
NABRIG;202001;9.0
NABRIG;202002;16.7
NABRIG;202003;16.3
NABRIG;202004;25.1
NABRIG;202005;31.4
NABRIG;202006;91.9
NABRIG;202007;66.1
NABRIG;202008;77.2
NABRIG;202009;22.6
NABRIG;202010;33.0
NABRIG;202011;13.8
NABRIG;202012;22.8
NABRIG;202101;27.9
NABRIG;202102;12.1
NABRIG;202103;17.6
NABRIG;202104;17.8
NABRIG;202105;39.8
