 

stn;time;rre150yx
BUE;1900;42.5
BUE;1901;40.0
BUE;1902;83.0
BUE;1903;55.0
BUE;1904;30.5
BUE;1905;36.5
BUE;1906;40.5
BUE;1907;30.6
BUE;1908;63.5
BUE;1909;36.5
BUE;1910;51.3
BUE;1911;24.7
BUE;1912;43.5
BUE;1913;26.2
BUE;1914;34.1
BUE;1915;44.6
BUE;1916;42.1
BUE;1917;38.3
BUE;1918;40.5
BUE;1919;37.5
BUE;1920;23.5
BUE;1921;25.5
BUE;1922;43.0
BUE;1923;29.2
BUE;1924;39.5
BUE;1925;50.5
BUE;1926;38.0
BUE;1927;33.8
BUE;1928;43.8
BUE;1929;29.4
BUE;1930;34.5
BUE;1931;74.5
BUE;1932;33.2
BUE;1933;32.4
BUE;1934;54.5
BUE;1935;43.5
BUE;1936;37.2
BUE;1937;34.2
BUE;1938;33.1
BUE;1939;41.5
BUE;1940;38.5
BUE;1941;29.0
BUE;1942;47.6
BUE;1943;23.6
BUE;1944;49.3
BUE;1945;54.4
BUE;1946;55.2
BUE;1947;31.2
BUE;1948;33.4
BUE;1949;23.5
BUE;1950;42.8
BUE;1951;29.1
BUE;1952;32.4
BUE;1953;71.6
BUE;1954;51.5
BUE;1955;34.1
BUE;1956;39.4
BUE;1957;31.5
BUE;1958;41.7
BUE;1959;40.0
BUE;1960;35.4
BUE;1961;39.4
BUE;1962;39.9
BUE;1963;56.0
BUE;1964;43.8
BUE;1965;35.3
BUE;1966;41.1
BUE;1967;44.4
BUE;1968;78.7
BUE;1969;39.2
BUE;1970;29.0
BUE;1971;24.8
BUE;1972;76.3
BUE;1973;51.5
BUE;1974;34.3
BUE;1975;74.5
BUE;1976;46.2
BUE;1977;41.2
BUE;1978;84.5
BUE;1979;34.8
BUE;1980;33.5
BUE;1981;41.6
BUE;1982;60.7
BUE;1983;44.7
BUE;1984;38.8
BUE;1985;37.5
BUE;1986;44.5
BUE;1987;62.8
BUE;1988;32.2
BUE;1989;44.7
BUE;1990;58.7
BUE;1991;36.6
BUE;1992;69.0
BUE;1993;57.1
BUE;1994;63.5
BUE;1995;61.8
BUE;1996;36.4
BUE;1997;37.1
BUE;1998;48.8
BUE;1999;40.9
BUE;2000;49.0
BUE;2001;40.9
BUE;2002;45.7
BUE;2003;36.3
BUE;2004;43.1
BUE;2005;27.9
BUE;2006;52.4
BUE;2007;63.5
BUE;2008;49.3
BUE;2009;47.0
BUE;2010;78.5
BUE;2011;37.6
BUE;2012;32.3
BUE;2013;47.5
BUE;2014;37.7
BUE;2015;49.8
BUE;2016;47.9
BUE;2017;41.2
BUE;2018;29.9
BUE;2019;42.4
BUE;2020;37.9
