 

stn;time;tre200d0
JON;19930701;18.9
JON;19930702;17.9
JON;19930703;20.1
JON;19930704;22.2
JON;19930705;21.8
JON;19930706;13.8
JON;19930707;14.8
JON;19930708;17.3
JON;19930709;19.4
JON;19930710;16.0
JON;19930711;10.2
JON;19930712;10.4
JON;19930713;12.1
JON;19930714;11.7
JON;19930715;16.7
JON;19930716;20.2
JON;19930717;19.9
JON;19930718;19.5
JON;19930719;16.9
JON;19930720;14.8
JON;19930721;14.5
JON;19930722;13.7
JON;19930723;16.9
JON;19930724;18.7
JON;19930725;16.8
JON;19930726;15.9
JON;19930727;17.1
JON;19930728;20.1
JON;19930729;21.9
JON;19930730;21.1
JON;19930731;16.6
JON;19930801;16.5
JON;19930802;20.9
JON;19930803;20.6
JON;19930804;21.0
JON;19930805;21.5
JON;19930806;19.2
JON;19930807;18.4
JON;19930808;18.5
JON;19930809;18.5
JON;19930810;15.2
JON;19930811;18.4
JON;19930812;19.7
JON;19930813;20.4
JON;19930814;21.2
JON;19930815;21.5
JON;19930816;20.6
JON;19930817;21.2
JON;19930818;19.4
JON;19930819;20.6
JON;19930820;20.3
JON;19930821;20.6
JON;19930822;23.4
JON;19930823;18.5
JON;19930824;13.6
JON;19930825;12.3
JON;19930826;15.3
JON;19930827;13.1
JON;19930828;11.8
JON;19930829;11.8
JON;19930830;12.6
JON;19930831;14.0
JON;19930901;13.2
JON;19930902;12.7
JON;19930903;13.1
JON;19930904;10.8
JON;19930905;11.2
JON;19930906;11.4
JON;19930907;16.3
JON;19930908;15.2
JON;19930909;15.5
JON;19930910;14.2
JON;19930911;14.4
JON;19930912;15.0
JON;19930913;13.2
JON;19930914;13.0
JON;19930915;13.5
JON;19930916;13.7
JON;19930917;14.1
JON;19930918;13.6
JON;19930919;15.5
JON;19930920;16.8
JON;19930921;17.5
JON;19930922;19.3
JON;19930923;16.0
JON;19930924;16.0
JON;19930925;14.1
JON;19930926;10.1
JON;19930927;10.7
JON;19930928;9.4
JON;19930929;10.0
JON;19930930;11.4
JON;19931001;12.2
JON;19931002;8.9
JON;19931003;10.4
JON;19931004;8.9
JON;19931005;12.9
JON;19931006;12.3
JON;19931007;12.0
JON;19931008;11.0
JON;19931009;10.7
JON;19931010;10.3
JON;19931011;12.6
JON;19931012;15.1
JON;19931013;13.4
JON;19931014;11.8
JON;19931015;12.1
JON;19931016;9.4
JON;19931017;10.5
JON;19931018;8.5
JON;19931019;8.0
JON;19931020;7.9
JON;19931021;5.4
JON;19931022;3.2
JON;19931023;4.8
JON;19931024;5.0
JON;19931025;6.1
JON;19931026;6.2
JON;19931027;6.4
JON;19931028;6.0
JON;19931029;6.5
JON;19931030;6.2
JON;19931031;5.4
JON;19931101;5.4
JON;19931102;5.5
JON;19931103;5.8
JON;19931104;5.7
JON;19931105;6.1
JON;19931106;6.2
JON;19931107;8.8
JON;19931108;6.9
JON;19931109;7.4
JON;19931110;7.4
JON;19931111;7.2
JON;19931112;4.8
JON;19931113;4.5
JON;19931114;7.6
JON;19931115;3.9
JON;19931116;4.6
JON;19931117;2.5
JON;19931118;0.5
JON;19931119;-0.6
JON;19931120;-2.4
JON;19931121;-1.7
JON;19931122;-2.7
JON;19931123;-2.3
JON;19931124;-1.2
JON;19931125;-2.0
JON;19931126;-1.3
JON;19931127;-0.8
JON;19931128;-1.2
JON;19931129;-3.0
JON;19931130;-5.1
JON;19931201;-0.7
JON;19931202;3.2
JON;19931203;1.6
JON;19931204;2.5
JON;19931205;5.0
JON;19931206;2.1
JON;19931207;3.3
JON;19931208;4.7
JON;19931209;10.9
JON;19931210;8.5
JON;19931211;4.2
JON;19931212;3.5
JON;19931213;5.8
JON;19931214;3.1
JON;19931215;3.7
JON;19931216;2.6
JON;19931217;4.4
JON;19931218;5.6
JON;19931219;2.5
JON;19931220;13.2
JON;19931221;9.7
JON;19931222;4.9
JON;19931223;5.4
JON;19931224;3.4
JON;19931225;1.9
JON;19931226;-1.3
JON;19931227;-1.6
JON;19931228;-2.5
JON;19931229;1.2
JON;19931230;4.7
JON;19931231;6.5
JON;19940101;2.5
JON;19940102;1.1
JON;19940103;5.1
JON;19940104;5.3
JON;19940105;5.1
JON;19940106;4.2
JON;19940107;6.2
JON;19940108;3.8
JON;19940109;3.1
JON;19940110;2.6
JON;19940111;3.3
JON;19940112;3.4
JON;19940113;8.5
JON;19940114;4.9
JON;19940115;3.6
JON;19940116;1.3
JON;19940117;0.9
JON;19940118;-2.9
JON;19940119;-4.7
JON;19940120;-4.1
JON;19940121;-1.8
JON;19940122;-2.8
JON;19940123;-1.1
JON;19940124;3.1
JON;19940125;6.2
JON;19940126;5.0
JON;19940127;6.0
JON;19940128;3.3
JON;19940129;-0.2
JON;19940130;3.9
JON;19940131;4.0
JON;19940201;1.6
JON;19940202;2.7
JON;19940203;7.7
JON;19940204;4.2
JON;19940205;4.1
JON;19940206;4.7
JON;19940207;4.0
JON;19940208;2.0
JON;19940209;1.6
JON;19940210;1.2
JON;19940211;1.3
JON;19940212;-1.4
JON;19940213;-1.5
JON;19940214;-3.6
JON;19940215;-2.5
JON;19940216;-0.8
JON;19940217;-0.2
JON;19940218;0.1
JON;19940219;-1.9
JON;19940220;-1.0
JON;19940221;1.8
JON;19940222;5.6
JON;19940223;4.8
JON;19940224;4.2
JON;19940225;6.8
JON;19940226;4.9
JON;19940227;6.6
JON;19940228;9.4
JON;19940301;7.3
JON;19940302;6.8
JON;19940303;8.1
JON;19940304;7.0
JON;19940305;5.2
JON;19940306;7.3
JON;19940307;7.5
JON;19940308;9.7
JON;19940309;11.4
JON;19940310;10.6
JON;19940311;10.0
JON;19940312;11.2
JON;19940313;8.7
JON;19940314;9.2
JON;19940315;10.6
JON;19940316;8.1
JON;19940317;5.1
JON;19940318;6.0
JON;19940319;7.5
JON;19940320;7.8
JON;19940321;9.3
JON;19940322;10.0
JON;19940323;10.7
JON;19940324;13.3
JON;19940325;15.1
JON;19940326;6.8
JON;19940327;5.8
JON;19940328;7.5
JON;19940329;13.0
JON;19940330;12.0
JON;19940331;12.1
JON;19940401;9.8
JON;19940402;2.9
JON;19940403;3.8
JON;19940404;3.0
JON;19940405;3.9
JON;19940406;3.8
JON;19940407;6.2
JON;19940408;4.9
JON;19940409;4.9
JON;19940410;3.2
JON;19940411;3.4
JON;19940412;3.7
JON;19940413;6.4
JON;19940414;5.2
JON;19940415;4.0
JON;19940416;7.5
JON;19940417;8.2
JON;19940418;6.1
JON;19940419;7.5
JON;19940420;8.6
JON;19940421;10.1
JON;19940422;12.5
JON;19940423;12.8
JON;19940424;14.6
JON;19940425;10.4
JON;19940426;11.0
JON;19940427;11.7
JON;19940428;14.0
JON;19940429;15.6
JON;19940430;17.2
JON;19940501;15.7
JON;19940502;12.8
JON;19940503;13.8
JON;19940504;12.9
JON;19940505;8.4
JON;19940506;10.5
JON;19940507;13.3
JON;19940508;12.4
JON;19940509;11.2
JON;19940510;14.3
JON;19940511;13.6
JON;19940512;12.9
JON;19940513;15.8
JON;19940514;17.3
JON;19940515;16.7
JON;19940516;17.1
JON;19940517;17.2
JON;19940518;13.1
JON;19940519;10.7
JON;19940520;11.3
JON;19940521;13.6
JON;19940522;15.1
JON;19940523;15.6
JON;19940524;16.8
JON;19940525;15.6
JON;19940526;12.8
JON;19940527;12.7
JON;19940528;13.2
JON;19940529;13.6
JON;19940530;13.8
JON;19940531;16.0
JON;19940601;18.7
JON;19940602;20.4
JON;19940603;15.5
JON;19940604;12.9
JON;19940605;9.4
JON;19940606;10.9
JON;19940607;16.4
JON;19940608;17.2
JON;19940609;10.5
JON;19940610;10.3
JON;19940611;9.2
JON;19940612;12.3
JON;19940613;13.9
JON;19940614;15.1
JON;19940615;17.7
JON;19940616;19.3
JON;19940617;19.3
JON;19940618;20.0
JON;19940619;21.0
JON;19940620;15.1
JON;19940621;17.8
JON;19940622;20.7
JON;19940623;21.6
JON;19940624;21.4
JON;19940625;22.8
JON;19940626;20.8
JON;19940627;22.6
JON;19940628;22.4
JON;19940629;23.3
JON;19940630;23.7
JON;19940701;24.1
JON;19940702;24.8
JON;19940703;25.6
JON;19940704;26.5
JON;19940705;19.5
JON;19940706;21.7
JON;19940707;16.2
JON;19940708;17.7
JON;19940709;18.7
JON;19940710;18.1
JON;19940711;20.6
JON;19940712;21.7
JON;19940713;22.4
JON;19940714;22.2
JON;19940715;21.8
JON;19940716;23.0
JON;19940717;24.1
JON;19940718;20.0
JON;19940719;18.9
JON;19940720;17.3
JON;19940721;19.9
JON;19940722;21.2
JON;19940723;21.9
JON;19940724;22.7
JON;19940725;23.4
JON;19940726;23.4
JON;19940727;23.4
JON;19940728;22.0
JON;19940729;23.2
JON;19940730;23.0
JON;19940731;21.0
JON;19940801;18.8
JON;19940802;21.0
JON;19940803;23.5
JON;19940804;24.9
JON;19940805;25.5
JON;19940806;22.7
JON;19940807;22.3
JON;19940808;20.3
JON;19940809;22.6
JON;19940810;21.5
JON;19940811;19.3
JON;19940812;17.0
JON;19940813;18.6
JON;19940814;17.4
JON;19940815;17.6
