 

stn;time;rre150m0
BAL;197401;83.4
BAL;197402;96.3
BAL;197403;71.4
BAL;197404;35.5
BAL;197405;121.1
BAL;197406;142.2
BAL;197407;78.5
BAL;197408;62.8
BAL;197409;125.1
BAL;197410;268.0
BAL;197411;139.4
BAL;197412;123.6
BAL;197501;159.6
BAL;197502;9.5
BAL;197503;105.0
BAL;197504;103.0
BAL;197505;106.7
BAL;197506;161.7
BAL;197507;85.9
BAL;197508;170.9
BAL;197509;111.8
BAL;197510;65.0
BAL;197511;156.6
BAL;197512;17.1
BAL;197601;73.1
BAL;197602;50.4
BAL;197603;23.1
BAL;197604;57.2
BAL;197605;70.0
BAL;197606;25.9
BAL;197607;215.2
BAL;197608;71.6
BAL;197609;115.7
BAL;197610;43.0
BAL;197611;113.5
BAL;197612;218.0
BAL;197701;143.3
BAL;197702;219.0
BAL;197703;85.1
BAL;197704;208.8
BAL;197705;140.9
BAL;197706;139.2
BAL;197707;186.5
BAL;197708;148.2
BAL;197709;39.5
BAL;197710;63.9
BAL;197711;165.4
BAL;197712;78.3
BAL;197801;158.2
BAL;197802;121.7
BAL;197803;183.3
BAL;197804;67.9
BAL;197805;168.6
BAL;197806;102.8
BAL;197807;75.3
BAL;197808;181.1
BAL;197809;49.1
BAL;197810;43.3
BAL;197811;20.3
BAL;197812;281.4
BAL;197901;164.1
BAL;197902;148.5
BAL;197903;155.6
BAL;197904;129.4
BAL;197905;117.1
BAL;197906;110.8
BAL;197907;40.4
BAL;197908;175.4
BAL;197909;67.2
BAL;197910;76.1
BAL;197911;148.1
BAL;197912;225.5
BAL;198001;177.1
BAL;198002;125.9
BAL;198003;131.0
BAL;198004;84.0
BAL;198005;131.4
BAL;198006;204.3
BAL;198007;142.8
BAL;198008;108.5
BAL;198009;46.7
BAL;198010;180.7
BAL;198011;82.9
BAL;198012;100.2
BAL;198101;156.4
BAL;198102;62.8
BAL;198103;161.5
BAL;198104;16.7
BAL;198105;255.4
BAL;198106;85.8
BAL;198107;170.9
BAL;198108;118.7
BAL;198109;133.8
BAL;198110;281.3
BAL;198111;84.2
BAL;198112;340.3
BAL;198201;202.4
BAL;198202;29.2
BAL;198203;132.2
BAL;198204;33.2
BAL;198205;99.5
BAL;198206;163.8
BAL;198207;179.8
BAL;198208;180.5
BAL;198209;64.1
BAL;198210;224.6
BAL;198211;87.1
BAL;198212;265.4
BAL;198301;118.2
BAL;198302;107.4
BAL;198303;97.3
BAL;198304;185.2
BAL;198305;276.3
BAL;198306;60.9
BAL;198307;70.3
BAL;198308;140.5
BAL;198309;151.7
BAL;198310;60.0
BAL;198311;139.1
BAL;198312;68.2
BAL;198401;215.5
BAL;198402;112.7
BAL;198403;69.2
BAL;198404;69.1
BAL;198405;155.9
BAL;198406;89.7
BAL;198407;54.5
BAL;198408;91.4
