 

stn;time;rre150yx
SCS;1917;55.8
SCS;1918;44.2
SCS;1919;31.8
SCS;1920;39.0
SCS;1921;25.2
SCS;1922;46.1
SCS;1923;56.8
SCS;1924;54.8
SCS;1925;57.5
SCS;1926;39.6
SCS;1927;42.7
SCS;1928;42.2
SCS;1929;36.0
SCS;1930;37.9
SCS;1931;47.7
SCS;1932;51.9
SCS;1933;24.5
SCS;1934;54.0
SCS;1935;49.5
SCS;1936;55.0
SCS;1937;33.1
SCS;1938;44.8
SCS;1939;44.4
SCS;1940;58.3
SCS;1941;41.2
SCS;1942;33.3
SCS;1943;32.4
SCS;1944;50.4
SCS;1945;29.2
SCS;1946;36.1
SCS;1947;19.9
SCS;1948;50.3
SCS;1949;36.1
SCS;1950;43.8
SCS;1951;40.8
SCS;1952;46.1
SCS;1953;68.8
SCS;1954;44.6
SCS;1955;52.5
SCS;1956;60.4
SCS;1957;30.8
SCS;1958;53.6
SCS;1959;39.6
SCS;1960;34.5
SCS;1961;27.4
SCS;1962;42.6
SCS;1963;48.5
SCS;1964;48.6
SCS;1965;38.7
SCS;1966;45.0
SCS;1967;25.8
SCS;1968;42.8
SCS;1969;32.5
SCS;1970;28.0
SCS;1971;35.2
SCS;1972;69.6
SCS;1973;53.1
SCS;1974;24.4
SCS;1975;30.9
SCS;1976;28.5
SCS;1977;43.9
SCS;1978;62.0
SCS;1979;54.8
SCS;1980;57.5
SCS;1981;53.0
SCS;1982;81.1
SCS;1983;38.2
SCS;1984;29.6
SCS;1985;23.5
SCS;1986;38.1
SCS;1987;45.0
SCS;1988;28.8
SCS;1989;23.4
SCS;1990;33.6
SCS;1991;44.5
SCS;1992;47.8
SCS;1993;31.8
SCS;1994;73.4
