 

stn;time;rzz150mx
ZHNUR;201602;1.3
ZHNUR;201603;1.2
ZHNUR;201604;2.2
ZHNUR;201605;5.3
ZHNUR;201606;5.5
ZHNUR;201607;4.3
ZHNUR;201608;2.5
ZHNUR;201609;1.0
ZHNUR;201610;1.5
ZHNUR;201611;1.2
ZHNUR;201612;0.3
ZHNUR;201701;0.6
ZHNUR;201702;0.7
ZHNUR;201703;1.4
ZHNUR;201704;1.0
ZHNUR;201705;1.2
ZHNUR;201706;12.2
ZHNUR;201707;7.6
ZHNUR;201708;5.8
ZHNUR;201709;5.7
ZHNUR;201710;5.3
ZHNUR;201711;1.2
ZHNUR;201712;1.0
ZHNUR;201801;2.0
ZHNUR;201802;0.6
ZHNUR;201803;0.7
ZHNUR;201804;5.6
ZHNUR;201805;9.5
ZHNUR;201806;11.6
ZHNUR;201807;8.9
ZHNUR;201808;13.5
ZHNUR;201809;10.6
ZHNUR;201810;2.4
ZHNUR;201811;0.5
ZHNUR;201812;2.0
ZHNUR;201901;2.0
ZHNUR;201902;1.0
ZHNUR;201903;1.2
ZHNUR;201904;1.7
ZHNUR;201905;5.0
ZHNUR;201906;6.3
ZHNUR;201907;9.4
ZHNUR;201908;4.0
ZHNUR;201909;2.4
ZHNUR;201910;3.4
ZHNUR;201911;2.6
ZHNUR;201912;1.2
ZHNUR;202001;1.8
ZHNUR;202002;-
ZHNUR;202003;0.9
ZHNUR;202004;1.0
ZHNUR;202005;2.1
ZHNUR;202006;2.1
ZHNUR;202007;2.3
ZHNUR;202008;2.3
ZHNUR;202009;2.3
ZHNUR;202010;1.4
ZHNUR;202011;2.7
ZHNUR;202012;0.9
ZHNUR;202101;1.3
ZHNUR;202102;-
ZHNUR;202103;1.9
