 

stn;time;rhs150m0
SUS;190101;25.1
SUS;190102;20.8
SUS;190103;129.0
SUS;190104;91.7
SUS;190105;57.2
SUS;190106;135.7
SUS;190107;135.9
SUS;190108;108.2
SUS;190109;99.2
SUS;190110;69.6
SUS;190111;23.0
SUS;190112;98.3
SUS;190201;53.3
SUS;190202;67.2
SUS;190203;140.5
SUS;190204;29.4
SUS;190205;44.1
SUS;190206;78.6
SUS;190207;88.5
SUS;190208;84.3
SUS;190209;102.4
SUS;190210;53.3
SUS;190211;32.4
SUS;190212;119.8
SUS;190301;64.5
SUS;190302;26.0
SUS;190303;32.0
SUS;190304;83.8
SUS;190305;67.5
SUS;190306;106.2
SUS;190307;141.2
SUS;190308;126.2
SUS;190309;55.3
SUS;190310;82.3
SUS;190311;119.5
SUS;190312;82.6
SUS;190401;16.2
SUS;190402;93.5
SUS;190403;74.8
SUS;190404;62.7
SUS;190405;132.0
SUS;190406;86.5
SUS;190407;81.9
SUS;190408;91.2
SUS;190409;66.1
SUS;190410;31.7
SUS;190411;48.3
SUS;190412;50.2
SUS;190501;46.5
SUS;190502;42.4
SUS;190503;69.1
SUS;190504;64.7
SUS;190505;104.7
SUS;190506;64.3
SUS;190507;101.8
SUS;190508;197.2
SUS;190509;89.0
SUS;190510;27.6
SUS;190511;115.1
SUS;190512;18.7
SUS;190601;29.2
SUS;190602;46.2
SUS;190603;44.6
SUS;190604;42.9
SUS;190605;46.2
SUS;190606;38.6
SUS;190607;85.8
SUS;190608;37.9
SUS;190609;53.0
SUS;190610;35.4
SUS;190611;147.3
SUS;190612;41.5
SUS;190701;37.6
SUS;190702;32.5
SUS;190703;84.1
SUS;190704;51.5
SUS;190705;64.5
SUS;190706;110.2
SUS;190707;74.2
SUS;190708;105.2
SUS;190709;23.6
SUS;190710;135.0
SUS;190711;33.0
SUS;190712;89.9
SUS;190801;26.9
SUS;190802;81.2
SUS;190803;54.6
SUS;190804;51.8
SUS;190805;111.5
SUS;190806;78.0
SUS;190807;157.2
SUS;190808;164.2
SUS;190809;55.3
SUS;190810;26.2
SUS;190811;47.1
SUS;190812;46.6
SUS;190901;22.6
SUS;190902;48.4
SUS;190903;48.3
SUS;190904;54.6
SUS;190905;44.6
SUS;190906;153.3
SUS;190907;99.6
SUS;190908;136.1
SUS;190909;55.3
SUS;190910;62.3
SUS;190911;38.7
SUS;190912;36.1
SUS;191001;97.2
SUS;191002;35.6
SUS;191003;18.2
SUS;191004;68.3
SUS;191005;91.0
SUS;191006;160.3
SUS;191007;88.6
SUS;191008;105.6
SUS;191009;51.7
SUS;191010;46.5
SUS;191011;66.0
SUS;191012;63.5
SUS;191101;0.0
SUS;191102;38.6
SUS;191103;76.4
SUS;191104;45.1
SUS;191105;52.0
SUS;191106;151.9
SUS;191107;36.1
SUS;191108;139.8
SUS;191109;86.2
SUS;191110;140.0
SUS;191111;123.0
SUS;191112;114.4
SUS;191201;51.6
SUS;191202;46.8
SUS;191203;79.5
SUS;191204;26.6
SUS;191205;148.3
SUS;191206;69.9
SUS;191207;114.4
SUS;191208;179.0
SUS;191209;28.4
SUS;191210;108.6
SUS;191211;49.3
SUS;191212;5.8
SUS;191301;39.0
SUS;191302;15.2
SUS;191303;50.7
SUS;191304;52.7
SUS;191305;70.8
SUS;191306;111.6
SUS;191307;118.8
SUS;191308;90.8
SUS;191309;81.5
SUS;191310;72.0
SUS;191311;109.3
SUS;191312;28.1
SUS;191401;99.0
SUS;191402;55.0
SUS;191403;98.5
SUS;191404;46.7
SUS;191405;93.7
SUS;191406;98.5
SUS;191407;164.6
SUS;191408;118.6
SUS;191409;71.0
SUS;191410;89.0
SUS;191411;49.4
SUS;191412;42.3
SUS;191501;63.0
SUS;191502;54.1
SUS;191503;62.7
SUS;191504;45.2
SUS;191505;82.2
SUS;191506;73.4
SUS;191507;165.8
SUS;191508;64.9
SUS;191509;90.4
SUS;191510;10.0
SUS;191511;47.3
SUS;191512;48.1
SUS;191601;37.5
SUS;191602;134.4
SUS;191603;99.7
SUS;191604;42.1
SUS;191605;45.6
SUS;191606;138.6
SUS;191607;103.0
SUS;191608;93.7
SUS;191609;62.8
SUS;191610;40.2
SUS;191611;127.4
SUS;191612;161.0
SUS;191701;87.2
SUS;191702;12.8
