 

stn;time;tre200y0
DLOBD;1946;6.3
DLOBD;1947;7.0
DLOBD;1948;6.9
DLOBD;1949;6.8
DLOBD;1950;6.8
DLOBD;1951;6.6
DLOBD;1952;5.9
DLOBD;1953;6.3
DLOBD;1954;5.6
DLOBD;1955;5.8
DLOBD;1956;4.8
DLOBD;1957;6.4
DLOBD;1958;6.1
DLOBD;1959;6.5
DLOBD;1960;6.3
DLOBD;1961;7.1
DLOBD;1962;5.0
DLOBD;1963;5.2
DLOBD;1964;6.2
DLOBD;1965;5.4
DLOBD;1966;6.4
DLOBD;1967;6.2
DLOBD;1968;5.9
DLOBD;1969;5.6
DLOBD;1970;5.5
DLOBD;1971;5.9
DLOBD;1972;6.0
DLOBD;1973;5.6
DLOBD;1974;6.3
DLOBD;1975;6.4
DLOBD;1976;6.2
DLOBD;1977;6.7
DLOBD;1978;5.7
DLOBD;1979;6.4
DLOBD;1980;5.5
DLOBD;1981;6.1
DLOBD;1982;6.8
DLOBD;1983;6.8
DLOBD;1984;5.9
DLOBD;1985;5.8
DLOBD;1986;6.1
DLOBD;1987;6.1
DLOBD;1988;6.9
DLOBD;1989;7.0
DLOBD;1990;7.1
DLOBD;1991;6.3
DLOBD;1992;7.2
DLOBD;1993;6.6
DLOBD;1994;7.9
DLOBD;1995;6.2
DLOBD;1996;5.4
DLOBD;1997;6.8
DLOBD;1998;6.6
DLOBD;1999;6.4
DLOBD;2000;7.3
DLOBD;2001;6.7
DLOBD;2002;7.4
DLOBD;2003;7.0
DLOBD;2004;6.5
DLOBD;2005;6.0
DLOBD;2006;6.7
DLOBD;2007;7.3
DLOBD;2008;7.0
DLOBD;2009;7.0
DLOBD;2010;6.1
DLOBD;2011;7.5
DLOBD;2012;7.1
DLOBD;2013;6.6
DLOBD;2014;8.1
DLOBD;2015;7.7
DLOBD;2016;7.6
DLOBD;2017;7.2
DLOBD;2018;8.2
DLOBD;2019;7.7
DLOBD;2020;8.1
