 

stn;time;tre200y0
DLAUG;1947;8.9
DLAUG;1948;8.9
DLAUG;1949;8.9
DLAUG;1950;8.8
DLAUG;1951;8.7
DLAUG;1952;8.3
DLAUG;1953;8.6
DLAUG;1954;7.7
DLAUG;1955;7.6
DLAUG;1956;6.6
DLAUG;1957;8.3
DLAUG;1958;8.3
DLAUG;1959;8.7
DLAUG;1960;8.4
DLAUG;1961;9.0
DLAUG;1962;7.2
DLAUG;1963;7.1
DLAUG;1964;8.3
DLAUG;1965;7.5
DLAUG;1966;8.8
DLAUG;1967;8.8
DLAUG;1968;8.2
DLAUG;1969;8.0
DLAUG;1970;8.0
DLAUG;1971;8.5
DLAUG;1972;7.9
DLAUG;1973;8.2
DLAUG;1974;8.9
DLAUG;1975;8.8
DLAUG;1976;8.6
DLAUG;1977;9.0
DLAUG;1978;7.8
DLAUG;1979;8.2
DLAUG;1980;7.5
DLAUG;1981;8.1
DLAUG;1982;8.5
DLAUG;1983;8.7
DLAUG;1984;7.6
DLAUG;1985;7.3
DLAUG;1986;7.8
DLAUG;1987;7.7
DLAUG;1988;8.9
DLAUG;1989;8.8
DLAUG;1990;8.9
DLAUG;1991;7.9
DLAUG;1992;9.2
DLAUG;1993;8.6
DLAUG;1994;10.1
DLAUG;1995;8.8
DLAUG;1996;7.3
DLAUG;1997;8.8
DLAUG;1998;8.7
DLAUG;1999;8.7
DLAUG;2000;9.3
DLAUG;2001;8.6
DLAUG;2002;9.1
DLAUG;2003;8.7
DLAUG;2004;8.4
DLAUG;2005;7.9
DLAUG;2006;8.7
DLAUG;2007;9.4
DLAUG;2008;9.1
DLAUG;2009;8.7
DLAUG;2010;7.7
DLAUG;2011;9.3
DLAUG;2012;8.9
DLAUG;2013;8.4
DLAUG;2014;9.9
DLAUG;2015;9.7
DLAUG;2016;9.2
DLAUG;2017;9.2
DLAUG;2018;10.0
DLAUG;2019;9.7
DLAUG;2020;9.8
