 

stn;time;rhh150mx
SIM;201611;4.3
SIM;201612;1.4
SIM;201701;3.7
SIM;201702;1.8
SIM;201703;5.9
SIM;201704;3.3
SIM;201705;8.2
SIM;201706;7.7
SIM;201707;11.0
SIM;201708;18.4
SIM;201709;3.0
SIM;201710;5.0
SIM;201711;5.9
SIM;201712;4.2
SIM;201801;8.8
SIM;201802;2.2
SIM;201803;6.4
SIM;201804;10.4
SIM;201805;9.9
SIM;201806;14.7
SIM;201807;7.1
SIM;201808;18.6
SIM;201809;6.9
SIM;201810;9.0
SIM;201811;8.3
SIM;201812;4.1
SIM;201901;2.3
SIM;201902;2.0
SIM;201903;4.6
SIM;201904;6.8
SIM;201905;1.9
SIM;201906;17.6
SIM;201907;4.5
SIM;201908;9.1
SIM;201909;5.3
SIM;201910;7.6
SIM;201911;6.2
SIM;201912;4.4
SIM;202001;2.1
SIM;202002;6.8
SIM;202003;4.1
SIM;202004;2.3
SIM;202005;7.6
SIM;202006;7.7
SIM;202007;4.5
SIM;202008;10.0
SIM;202009;2.0
SIM;202010;18.0
SIM;202011;1.6
SIM;202012;6.7
SIM;202101;4.6
SIM;202102;1.1
SIM;202103;3.1
