 

stn;time;breclod0
SMA;19810101;0
SMA;19810102;0
SMA;19810103;0
SMA;19810104;0
SMA;19810105;0
SMA;19810106;0
SMA;19810107;0
SMA;19810108;0
SMA;19810109;0
SMA;19810110;0
SMA;19810111;0
SMA;19810112;0
SMA;19810113;0
SMA;19810114;0
SMA;19810115;0
SMA;19810116;0
SMA;19810117;0
SMA;19810118;0
SMA;19810119;0
SMA;19810120;0
SMA;19810121;0
SMA;19810122;0
SMA;19810123;0
SMA;19810124;0
SMA;19810125;0
SMA;19810126;0
SMA;19810127;0
SMA;19810128;0
SMA;19810129;0
SMA;19810130;0
SMA;19810131;0
SMA;19810201;0
SMA;19810202;0
SMA;19810203;0
SMA;19810204;0
SMA;19810205;0
SMA;19810206;0
SMA;19810207;0
SMA;19810208;0
SMA;19810209;0
SMA;19810210;0
SMA;19810211;0
SMA;19810212;0
SMA;19810213;0
SMA;19810214;0
SMA;19810215;0
SMA;19810216;0
SMA;19810217;0
SMA;19810218;0
SMA;19810219;0
SMA;19810220;0
SMA;19810221;0
SMA;19810222;0
SMA;19810223;0
SMA;19810224;0
SMA;19810225;0
SMA;19810226;0
SMA;19810227;0
SMA;19810228;0
SMA;19810301;0
SMA;19810302;0
SMA;19810303;0
SMA;19810304;0
SMA;19810305;0
SMA;19810306;0
SMA;19810307;0
SMA;19810308;0
SMA;19810309;0
SMA;19810310;0
SMA;19810311;0
SMA;19810312;0
SMA;19810313;0
SMA;19810314;0
SMA;19810315;0
SMA;19810316;0
SMA;19810317;0
SMA;19810318;0
SMA;19810319;0
SMA;19810320;0
SMA;19810321;0
SMA;19810322;0
SMA;19810323;0
SMA;19810324;0
SMA;19810325;0
SMA;19810326;0
SMA;19810327;0
SMA;19810328;0
SMA;19810329;0
SMA;19810330;0
SMA;19810331;0
SMA;19810401;0
SMA;19810402;0
SMA;19810403;0
SMA;19810404;0
SMA;19810405;0
SMA;19810406;0
SMA;19810407;0
SMA;19810408;0
SMA;19810409;0
SMA;19810410;0
SMA;19810411;0
SMA;19810412;0
SMA;19810413;0
SMA;19810414;0
SMA;19810415;0
SMA;19810416;0
SMA;19810417;0
SMA;19810418;0
SMA;19810419;0
SMA;19810420;0
SMA;19810421;0
SMA;19810422;0
SMA;19810423;0
SMA;19810424;0
SMA;19810425;0
SMA;19810426;0
SMA;19810427;0
SMA;19810428;0
