 

stn;time;rre150yx
FLI;1961;62.4
FLI;1962;53.5
FLI;1963;56.7
FLI;1964;43.4
FLI;1965;63.0
FLI;1966;78.8
FLI;1967;50.2
FLI;1968;64.4
FLI;1969;49.1
FLI;1970;44.1
FLI;1971;39.4
FLI;1972;42.1
FLI;1973;59.8
FLI;1974;54.2
FLI;1975;36.3
FLI;1976;55.7
FLI;1977;46.0
FLI;1978;71.2
FLI;1979;70.9
FLI;1980;50.5
FLI;1981;58.0
FLI;1982;72.2
FLI;1983;54.1
FLI;1984;129.1
FLI;1985;91.2
FLI;1986;61.0
FLI;1987;95.6
FLI;1988;56.5
FLI;1989;38.9
FLI;1990;69.5
FLI;1991;87.5
FLI;1992;51.3
FLI;1993;62.0
FLI;1994;45.3
FLI;1995;35.7
FLI;1996;54.2
FLI;1997;53.6
FLI;1998;51.0
FLI;1999;54.3
FLI;2000;53.5
FLI;2001;45.8
FLI;2002;69.0
FLI;2003;40.3
FLI;2004;46.8
FLI;2005;57.6
FLI;2006;41.2
FLI;2007;41.5
FLI;2008;55.4
FLI;2009;89.4
FLI;2010;54.5
FLI;2011;56.6
FLI;2012;78.2
FLI;2013;84.8
FLI;2014;69.8
FLI;2015;38.3
FLI;2016;79.3
FLI;2017;74.2
FLI;2018;65.4
FLI;2019;59.6
FLI;2020;60.3
