 

stn;time;rzz150mx
NABDUE;200407;7.3
NABDUE;200408;3.4
NABDUE;200409;4.7
NABDUE;200410;6.6
NABDUE;200411;1.1
NABDUE;200412;1.1
NABDUE;200501;1.3
NABDUE;200502;2.5
NABDUE;200503;1.6
NABDUE;200504;1.5
NABDUE;200505;4.2
NABDUE;200506;4.8
NABDUE;200507;5.2
NABDUE;200508;5.9
NABDUE;200509;2.0
NABDUE;200510;1.2
NABDUE;200511;0.7
NABDUE;200512;1.3
NABDUE;200601;0.5
NABDUE;200602;1.4
NABDUE;200603;0.9
NABDUE;200604;6.9
NABDUE;200605;6.5
NABDUE;200606;2.6
NABDUE;200607;2.5
NABDUE;200608;5.4
NABDUE;200609;2.0
NABDUE;200610;2.8
NABDUE;200611;1.1
NABDUE;200612;0.8
NABDUE;200701;2.0
NABDUE;200702;1.4
NABDUE;200703;1.0
NABDUE;200704;1.1
NABDUE;200705;1.7
NABDUE;200706;14.1
NABDUE;200707;11.9
NABDUE;200708;5.5
NABDUE;200709;2.1
NABDUE;200710;0.7
NABDUE;200711;1.6
NABDUE;200712;1.4
NABDUE;200801;1.2
NABDUE;200802;0.6
NABDUE;200803;1.9
NABDUE;200804;2.7
NABDUE;200805;6.6
NABDUE;200806;5.3
NABDUE;200807;5.0
NABDUE;200808;8.8
NABDUE;200809;3.5
NABDUE;200810;2.9
NABDUE;200811;1.3
NABDUE;200812;1.1
NABDUE;200901;2.5
NABDUE;200902;0.7
NABDUE;200903;1.9
NABDUE;200904;1.4
NABDUE;200905;4.3
NABDUE;200906;7.3
NABDUE;200907;6.9
NABDUE;200908;4.2
NABDUE;200909;3.6
NABDUE;200910;2.7
NABDUE;200911;1.7
NABDUE;200912;1.4
NABDUE;201001;1.1
NABDUE;201002;0.5
NABDUE;201003;1.1
NABDUE;201004;2.7
NABDUE;201005;4.1
NABDUE;201006;6.0
NABDUE;201007;7.8
NABDUE;201008;5.9
NABDUE;201009;2.6
NABDUE;201010;1.5
NABDUE;201011;1.2
NABDUE;201012;1.5
NABDUE;201101;0.8
NABDUE;201102;1.4
NABDUE;201103;0.9
NABDUE;201104;1.3
NABDUE;201105;3.1
NABDUE;201106;3.0
NABDUE;201107;8.4
NABDUE;201108;9.0
NABDUE;201109;5.3
NABDUE;201110;1.7
NABDUE;201111;0.1
NABDUE;201112;2.5
NABDUE;201201;2.8
NABDUE;201202;0.5
NABDUE;201203;0.4
NABDUE;201204;1.1
NABDUE;201205;3.6
