 

stn;time;rs1000y0
SBE;1968;0
SBE;1969;0
SBE;1970;0
SBE;1971;0
SBE;1972;0
SBE;1973;0
SBE;1974;0
SBE;1975;0
SBE;1976;1
SBE;1977;1
SBE;1978;2
SBE;1979;1
SBE;1980;2
SBE;1981;2
SBE;1982;0
SBE;1983;1
SBE;1984;1
SBE;1985;0
SBE;1986;0
SBE;1987;3
SBE;1988;1
SBE;1989;0
SBE;1990;0
SBE;1991;2
SBE;1992;1
SBE;1993;0
SBE;1994;0
SBE;1995;0
SBE;1996;2
SBE;1997;1
SBE;1998;0
SBE;1999;3
SBE;2000;0
SBE;2001;0
SBE;2002;3
SBE;2003;0
SBE;2004;2
SBE;2005;0
SBE;2006;1
SBE;2007;0
SBE;2008;0
SBE;2009;1
SBE;2010;0
SBE;2011;0
SBE;2012;0
SBE;2013;1
SBE;2014;0
SBE;2015;0
SBE;2016;1
SBE;2017;2
SBE;2018;0
SBE;2019;0
SBE;2020;1
