 

stn;time;rsd300y0
ILH;1900;1
ILH;1901;4
ILH;1902;5
ILH;1903;6
ILH;1904;1
ILH;1905;2
ILH;1906;4
ILH;1907;3
ILH;1908;5
ILH;1909;2
ILH;1910;9
ILH;1911;2
ILH;1912;0
ILH;1913;2
ILH;1914;1
ILH;1915;3
ILH;1916;1
ILH;1917;2
ILH;1918;3
ILH;1919;1
ILH;1920;0
ILH;1921;2
ILH;1922;5
ILH;1923;0
ILH;1924;1
ILH;1925;2
ILH;1926;4
ILH;1927;2
ILH;1928;2
ILH;1929;1
ILH;1930;2
ILH;1931;3
ILH;1932;3
ILH;1933;2
ILH;1934;3
ILH;1935;2
ILH;1936;3
ILH;1937;2
ILH;1938;3
ILH;1939;6
ILH;1940;12
ILH;1941;0
ILH;1942;1
ILH;1943;0
ILH;1944;4
ILH;1945;2
ILH;1946;4
ILH;1947;3
ILH;1948;2
ILH;1949;0
ILH;1950;3
ILH;1951;1
ILH;1952;2
ILH;1953;2
ILH;1954;2
ILH;1955;4
ILH;1956;3
ILH;1957;2
ILH;1958;4
ILH;1959;3
ILH;1960;2
ILH;1961;1
ILH;1962;3
ILH;1963;2
ILH;1964;2
ILH;1965;3
ILH;1966;3
ILH;1967;1
ILH;1968;2
ILH;1969;2
ILH;1970;0
ILH;1971;2
ILH;1972;2
ILH;1973;3
ILH;1974;1
ILH;1975;2
ILH;1976;3
ILH;1977;1
ILH;1978;5
ILH;1979;2
ILH;1980;0
ILH;1981;5
ILH;1982;3
ILH;1983;4
ILH;1984;4
ILH;1985;0
ILH;1986;7
ILH;1987;2
ILH;1988;3
ILH;1989;2
ILH;1990;2
ILH;1991;4
ILH;1992;2
ILH;1993;4
ILH;1994;2
ILH;1995;8
ILH;1996;3
ILH;1997;2
ILH;1998;2
ILH;1999;5
ILH;2000;2
ILH;2001;2
ILH;2002;5
ILH;2003;2
ILH;2004;3
ILH;2005;1
ILH;2006;5
ILH;2007;4
ILH;2008;4
ILH;2009;2
ILH;2010;2
ILH;2011;1
