 

stn;time;rhh150mx
SAM;198101;1.9
SAM;198102;0.4
SAM;198103;2.6
SAM;198104;1.5
SAM;198105;6.0
SAM;198106;5.3
SAM;198107;8.4
SAM;198108;4.8
SAM;198109;9.9
SAM;198110;1.8
SAM;198111;1.1
SAM;198112;4.5
SAM;198201;1.7
SAM;198202;0.5
SAM;198203;2.3
SAM;198204;0.2
SAM;198205;4.6
SAM;198206;9.6
SAM;198207;6.4
SAM;198208;8.0
SAM;198209;3.3
SAM;198210;6.2
SAM;198211;2.7
SAM;198212;3.5
SAM;198301;2.0
SAM;198302;1.4
SAM;198303;1.3
SAM;198304;4.8
SAM;198305;7.4
SAM;198306;3.4
SAM;198307;4.1
SAM;198308;10.2
SAM;198309;4.0
SAM;198310;1.9
SAM;198311;3.0
SAM;198312;1.8
SAM;198401;1.3
SAM;198402;1.2
SAM;198403;2.9
SAM;198404;2.1
SAM;198405;6.0
SAM;198406;4.0
SAM;198407;2.9
SAM;198408;3.7
SAM;198409;5.8
SAM;198410;5.2
SAM;198411;3.2
SAM;198412;2.7
SAM;198501;1.6
SAM;198502;1.5
SAM;198503;2.1
SAM;198504;8.3
SAM;198505;4.6
SAM;198506;8.1
SAM;198507;6.6
SAM;198508;9.7
SAM;198509;4.0
SAM;198510;1.4
SAM;198511;1.4
SAM;198512;0.8
SAM;198601;2.3
SAM;198602;0.9
SAM;198603;1.8
SAM;198604;3.4
SAM;198605;6.0
SAM;198606;4.9
SAM;198607;7.4
SAM;198608;7.4
SAM;198609;4.3
SAM;198610;2.3
SAM;198611;1.4
SAM;198612;2.0
SAM;198701;0.6
SAM;198702;1.5
SAM;198703;2.8
SAM;198704;3.2
SAM;198705;4.8
SAM;198706;6.8
SAM;198707;5.2
SAM;198708;6.7
SAM;198709;3.7
SAM;198710;3.4
SAM;198711;1.8
SAM;198712;0.8
SAM;198801;3.3
SAM;198802;2.1
SAM;198803;2.0
SAM;198804;2.2
SAM;198805;3.8
SAM;198806;4.3
SAM;198807;5.6
SAM;198808;8.1
SAM;198809;8.3
SAM;198810;9.4
SAM;198811;0.5
SAM;198812;1.9
SAM;198901;0.0
SAM;198902;3.6
SAM;198903;1.4
SAM;198904;5.8
SAM;198905;3.4
SAM;198906;6.8
SAM;198907;8.1
SAM;198908;5.8
SAM;198909;2.3
SAM;198910;1.8
SAM;198911;4.7
SAM;198912;5.2
SAM;199001;1.6
SAM;199002;3.0
SAM;199003;1.8
SAM;199004;1.3
SAM;199005;6.9
SAM;199006;6.9
SAM;199007;8.1
SAM;199008;3.6
