 

stn;time;tre200y0
BUF;1917;-1.5
BUF;1918;0.1
BUF;1919;-0.9
BUF;1920;1.4
BUF;1921;0.8
BUF;1922;-0.5
BUF;1923;0.4
BUF;1924;-0.2
BUF;1925;-0.5
BUF;1926;0.6
BUF;1927;0.3
BUF;1928;0.5
BUF;1929;-0.4
BUF;1930;0.3
BUF;1931;-0.7
BUF;1932;-0.1
BUF;1933;-0.8
BUF;1934;0.4
BUF;1935;-0.6
BUF;1936;-0.1
BUF;1937;-0.1
BUF;1938;-0.2
BUF;1939;-0.2
BUF;1940;-0.9
BUF;1941;-0.9
BUF;1942;0.3
BUF;1943;0.6
BUF;1944;-0.5
BUF;1945;0.1
BUF;1946;0.3
BUF;1947;1.1
BUF;1948;0.9
BUF;1949;0.8
BUF;1950;0.4
BUF;1951;0.6
BUF;1952;-0.1
BUF;1953;0.5
BUF;1954;-0.2
BUF;1955;0.0
BUF;1956;-1.3
BUF;1957;0.6
BUF;1958;0.4
BUF;1959;0.8
BUF;1960;0.2
BUF;1961;1.1
BUF;1962;-0.6
BUF;1963;-0.3
BUF;1964;0.9
BUF;1965;-0.5
BUF;1966;0.5
BUF;1967;0.3
BUF;1968;0.1
BUF;1969;-0.1
BUF;1970;-0.3
BUF;1971;0.7
BUF;1972;0.5
BUF;1973;0.5
BUF;1974;0.7
BUF;1975;0.9
BUF;1976;0.4
BUF;1977;0.4
BUF;1978;0.0
BUF;1979;0.1
BUF;1980;-0.4
BUF;1981;0.2
BUF;1982;1.0
BUF;1983;1.0
BUF;1984;-0.5
BUF;1985;0.1
BUF;1986;0.4
BUF;1987;0.5
BUF;1988;0.6
BUF;1989;0.9
BUF;1990;0.7
BUF;1991;0.4
BUF;1992;0.8
BUF;1993;1.0
BUF;1994;2.2
BUF;1995;0.7
BUF;1996;0.5
BUF;1997;1.6
BUF;1998;1.3
BUF;1999;0.6
BUF;2000;1.2
BUF;2001;0.8
BUF;2002;1.5
BUF;2003;0.9
BUF;2004;0.7
BUF;2005;0.1
BUF;2006;1.0
BUF;2007;1.5
BUF;2008;1.3
BUF;2009;1.0
BUF;2010;0.1
BUF;2011;1.6
BUF;2012;1.1
BUF;2013;0.8
BUF;2014;1.9
BUF;2015;1.9
BUF;2016;1.4
BUF;2017;1.2
BUF;2018;1.8
BUF;2019;1.4
BUF;2020;1.6
