 

stn;time;rhh150yx
NABDAV;1996;13.9
NABDAV;1997;9.3
NABDAV;1998;9.6
NABDAV;1999;9.8
NABDAV;2000;10.9
NABDAV;2001;14.3
NABDAV;2002;11.6
NABDAV;2003;16.5
NABDAV;2004;10.7
NABDAV;2005;20.2
NABDAV;2006;13.5
NABDAV;2007;24.7
NABDAV;2008;11.1
NABDAV;2009;12.4
NABDAV;2010;10.2
NABDAV;2011;8.7
NABDAV;2012;11.2
NABDAV;2013;11.6
NABDAV;2014;11.7
NABDAV;2015;10.4
NABDAV;2016;17.6
NABDAV;2017;9.5
NABDAV;2018;21.4
NABDAV;2019;15.1
NABDAV;2020;18.7
