 

stn;time;rhh150mx
TIISO;201702;5.4
TIISO;201703;9.8
TIISO;201704;6.2
TIISO;201705;8.0
TIISO;201706;39.6
TIISO;201707;40.8
TIISO;201708;24.2
TIISO;201709;38.4
TIISO;201710;0.4
TIISO;201711;8.2
TIISO;201712;7.6
TIISO;201801;8.8
TIISO;201802;2.0
TIISO;201803;3.6
TIISO;201804;23.0
TIISO;201805;9.0
TIISO;201806;9.6
TIISO;201807;32.6
TIISO;201808;28.2
TIISO;201809;27.6
TIISO;201810;10.0
TIISO;201811;7.4
TIISO;201812;3.2
TIISO;201901;1.8
TIISO;201902;4.6
TIISO;201903;7.4
TIISO;201904;11.4
TIISO;201905;9.8
TIISO;201906;14.2
TIISO;201907;25.0
TIISO;201908;47.8
TIISO;201909;24.4
TIISO;201910;17.8
TIISO;201911;11.0
TIISO;201912;9.0
