 

stn;time;fklnd3m0
WSLSCB;200308;0
WSLSCB;200309;0
WSLSCB;200310;0
WSLSCB;200311;0
WSLSCB;200312;0
WSLSCB;200401;0
WSLSCB;200402;0
WSLSCB;200403;0
WSLSCB;200404;0
WSLSCB;200405;0
WSLSCB;200406;0
WSLSCB;200407;0
WSLSCB;200408;0
WSLSCB;200409;0
WSLSCB;200410;0
WSLSCB;200411;0
WSLSCB;200412;0
WSLSCB;200501;0
WSLSCB;200502;0
WSLSCB;200503;0
WSLSCB;200504;0
WSLSCB;200505;0
WSLSCB;200506;0
WSLSCB;200507;0
WSLSCB;200508;0
WSLSCB;200509;0
WSLSCB;200510;0
WSLSCB;200511;0
WSLSCB;200512;0
WSLSCB;200601;0
WSLSCB;200602;0
WSLSCB;200603;0
WSLSCB;200604;0
WSLSCB;200605;0
WSLSCB;200606;0
WSLSCB;200607;0
WSLSCB;200608;0
WSLSCB;200609;0
WSLSCB;200610;0
WSLSCB;200611;0
WSLSCB;200612;0
WSLSCB;200701;0
WSLSCB;200702;0
WSLSCB;200703;0
