 

stn;time;rhs150m0
FLU;188805;77.3
FLU;188806;192.4
FLU;188807;275.9
FLU;188808;233.2
FLU;188809;270.2
FLU;188810;66.4
FLU;188811;90.6
FLU;188812;16.0
FLU;188901;22.6
FLU;188902;233.5
FLU;188903;131.0
FLU;188904;124.6
FLU;188905;111.7
FLU;188906;266.3
FLU;188907;298.0
FLU;188908;149.2
FLU;188909;204.0
FLU;188910;165.0
FLU;188911;89.9
FLU;188912;42.5
FLU;189001;104.1
FLU;189002;8.8
FLU;189003;52.4
FLU;189004;166.8
FLU;189005;137.6
FLU;189006;243.7
FLU;189007;151.8
FLU;189008;354.9
FLU;189009;37.8
FLU;189010;162.4
FLU;189011;90.0
FLU;189012;15.8
FLU;189101;60.0
FLU;189102;9.9
FLU;189103;112.9
FLU;189104;89.9
FLU;189105;156.8
FLU;189106;163.5
FLU;189107;316.3
FLU;189108;168.9
FLU;189109;120.3
FLU;189110;83.9
FLU;189111;99.0
FLU;189112;145.0
FLU;189201;99.3
FLU;189202;122.4
FLU;189203;47.1
FLU;189204;138.7
FLU;189205;65.0
FLU;189206;224.5
FLU;189207;243.0
FLU;189208;114.6
FLU;189209;230.9
FLU;189210;168.4
FLU;189211;56.9
FLU;189212;70.9
FLU;189301;93.4
FLU;189302;83.8
FLU;189303;38.3
FLU;189304;9.5
FLU;189305;171.1
FLU;189306;138.2
FLU;189307;230.4
FLU;189308;55.6
FLU;189309;172.1
FLU;189310;119.9
FLU;189311;137.6
FLU;189312;33.8
FLU;189401;49.8
FLU;189402;67.2
FLU;189403;76.2
FLU;189404;101.6
FLU;189405;96.8
FLU;189406;144.2
FLU;189407;136.2
FLU;189408;118.6
FLU;189409;191.9
FLU;189410;131.5
FLU;189411;59.0
FLU;189412;71.0
FLU;189501;90.2
FLU;189502;55.7
FLU;189503;138.0
FLU;189504;121.3
FLU;189505;145.7
FLU;189506;131.1
FLU;189507;160.5
FLU;189508;216.0
FLU;189509;24.9
FLU;189510;195.0
FLU;189511;143.9
FLU;189512;199.4
FLU;189601;35.2
FLU;189602;26.0
FLU;189603;242.9
FLU;189604;159.3
FLU;189605;181.6
FLU;189606;211.8
FLU;189607;240.7
FLU;189608;284.6
FLU;189609;399.4
FLU;189610;175.0
FLU;189611;91.4
FLU;189612;42.5
FLU;189701;39.4
FLU;189702;199.3
FLU;189703;148.6
FLU;189704;186.4
FLU;189705;182.6
FLU;189706;258.4
FLU;189707;196.6
FLU;189708;307.6
FLU;189709;354.7
FLU;189710;48.8
FLU;189711;48.3
FLU;189712;52.2
FLU;189801;21.6
FLU;189802;191.6
FLU;189803;54.6
FLU;189804;122.3
FLU;189805;169.6
FLU;189806;264.9
FLU;189807;181.2
FLU;189808;97.6
FLU;189809;66.2
FLU;189810;174.3
FLU;189811;115.3
FLU;189812;103.5
FLU;189901;170.2
FLU;189902;34.0
FLU;189903;68.0
FLU;189904;197.1
FLU;189905;185.8
FLU;189906;82.3
FLU;189907;124.5
FLU;189908;125.6
FLU;189909;244.7
FLU;189910;96.9
FLU;189911;30.2
