 

stn;time;rs1000y0
MES;1900;0
MES;1901;0
MES;1902;0
MES;1903;0
MES;1904;0
MES;1905;0
MES;1906;0
MES;1907;0
MES;1908;0
MES;1909;0
MES;1910;0
MES;1911;1
MES;1912;0
MES;1913;0
MES;1914;0
MES;1915;0
MES;1916;0
MES;1917;0
MES;1918;0
MES;1919;0
MES;1920;0
MES;1921;0
MES;1922;0
MES;1923;0
MES;1924;0
MES;1925;1
MES;1926;0
MES;1927;0
MES;1928;1
MES;1929;0
MES;1930;0
MES;1931;0
MES;1932;0
MES;1933;0
MES;1934;0
MES;1935;0
MES;1936;0
MES;1937;0
MES;1938;0
MES;1939;0
MES;1940;0
MES;1941;0
MES;1942;0
MES;1943;0
MES;1944;0
MES;1945;0
MES;1946;0
MES;1947;0
MES;1948;0
MES;1949;0
MES;1950;0
MES;1951;1
MES;1952;0
MES;1953;1
MES;1954;1
MES;1955;0
MES;1956;1
MES;1957;0
MES;1958;0
MES;1959;0
MES;1960;0
MES;1961;0
MES;1962;0
MES;1963;0
MES;1964;0
MES;1965;0
MES;1966;0
MES;1967;0
MES;1968;0
MES;1969;0
MES;1970;0
MES;1971;0
MES;1972;0
MES;1973;0
MES;1974;1
MES;1975;0
MES;1976;1
MES;1977;0
MES;1978;1
MES;1979;0
MES;1980;1
MES;1981;0
MES;1982;1
MES;1983;1
MES;1984;1
MES;1985;1
MES;1986;0
MES;1987;0
MES;1988;1
MES;1989;0
MES;1990;0
MES;1991;1
MES;1992;0
MES;1993;0
MES;1994;0
MES;1995;0
MES;1996;0
MES;1997;0
MES;1998;0
MES;1999;0
MES;2000;0
MES;2001;0
MES;2002;0
MES;2003;0
MES;2004;0
MES;2005;0
MES;2006;0
MES;2007;0
MES;2008;0
MES;2009;0
MES;2010;0
MES;2011;0
MES;2012;0
MES;2013;1
MES;2014;1
MES;2015;0
MES;2016;0
MES;2017;0
MES;2018;0
MES;2019;0
MES;2020;1
