 

stn;time;rhh150mx
BEZ;200908;5.6
BEZ;200909;4.4
BEZ;200910;3.8
BEZ;200911;4.2
BEZ;200912;5.3
BEZ;201001;2.5
BEZ;201002;3.5
BEZ;201003;2.8
BEZ;201004;3.3
BEZ;201005;6.8
BEZ;201006;7.8
BEZ;201007;8.5
BEZ;201008;8.4
BEZ;201009;3.0
BEZ;201010;4.0
BEZ;201011;5.3
BEZ;201012;3.4
BEZ;201101;4.3
BEZ;201102;1.3
BEZ;201103;2.6
BEZ;201104;1.9
BEZ;201105;4.0
BEZ;201106;7.4
BEZ;201107;12.1
BEZ;201108;5.7
BEZ;201109;4.0
BEZ;201110;5.3
BEZ;201111;1.7
BEZ;201112;4.7
BEZ;201201;4.7
BEZ;201202;1.2
BEZ;201203;2.6
BEZ;201204;3.6
BEZ;201205;8.8
BEZ;201206;7.5
BEZ;201207;13.1
BEZ;201208;8.9
BEZ;201209;5.2
BEZ;201210;7.5
BEZ;201211;4.4
BEZ;201212;3.6
BEZ;201301;6.4
BEZ;201302;3.2
BEZ;201303;1.7
BEZ;201304;8.3
BEZ;201305;4.2
BEZ;201306;28.4
BEZ;201307;19.8
BEZ;201308;24.4
BEZ;201309;6.4
BEZ;201310;5.4
BEZ;201311;6.0
BEZ;201312;3.2
BEZ;201401;2.5
BEZ;201402;3.9
BEZ;201403;3.3
BEZ;201404;5.8
BEZ;201405;8.3
BEZ;201406;13.4
BEZ;201407;13.4
BEZ;201408;5.8
BEZ;201409;10.0
BEZ;201410;5.4
BEZ;201411;2.4
BEZ;201412;2.4
BEZ;201501;4.1
BEZ;201502;1.4
BEZ;201503;5.0
BEZ;201504;3.8
BEZ;201505;5.2
BEZ;201506;7.4
