 

stn;time;rs1000y0
MSG;1901;1
MSG;1902;2
MSG;1903;6
MSG;1904;0
MSG;1905;4
MSG;1906;2
MSG;1907;4
MSG;1908;2
MSG;1909;3
MSG;1910;0
MSG;1911;3
MSG;1912;0
MSG;1913;3
MSG;1914;4
MSG;1915;0
MSG;1916;1
MSG;1917;2
MSG;1918;7
MSG;1919;1
MSG;1920;0
MSG;1921;3
MSG;1922;3
MSG;1923;1
MSG;1924;5
MSG;1925;8
MSG;1926;5
MSG;1927;2
MSG;1928;5
MSG;1929;3
MSG;1930;4
MSG;1931;0
MSG;1932;3
MSG;1933;2
MSG;1934;2
MSG;1935;4
MSG;1936;1
MSG;1937;2
MSG;1938;3
MSG;1939;2
MSG;1940;3
MSG;1941;1
MSG;1942;5
MSG;1943;3
MSG;1944;0
MSG;1945;3
MSG;1946;1
