 

stn;time;rzz150mx
BEGAD;201305;2.0
BEGAD;201306;3.4
BEGAD;201307;7.2
BEGAD;201308;4.9
BEGAD;201309;1.6
BEGAD;201310;1.8
BEGAD;201311;1.9
BEGAD;201312;0.8
BEGAD;201401;0.5
BEGAD;201402;1.1
BEGAD;201403;0.7
BEGAD;201404;2.3
BEGAD;201405;1.2
BEGAD;201406;5.9
BEGAD;201407;2.2
BEGAD;201408;3.1
BEGAD;201409;1.9
BEGAD;201410;2.8
BEGAD;201411;5.6
BEGAD;201412;1.4
BEGAD;201501;1.2
BEGAD;201502;0.8
BEGAD;201503;1.2
BEGAD;201504;1.1
BEGAD;201505;2.4
BEGAD;201506;6.4
BEGAD;201507;1.8
BEGAD;201508;3.3
BEGAD;201509;1.5
BEGAD;201510;2.7
BEGAD;201511;1.6
BEGAD;201512;0.6
BEGAD;201601;1.3
BEGAD;201602;1.1
BEGAD;201603;0.6
BEGAD;201604;1.0
BEGAD;201605;2.3
BEGAD;201606;2.8
BEGAD;201607;7.4
BEGAD;201608;6.0
BEGAD;201609;4.0
BEGAD;201610;2.2
BEGAD;201611;1.1
BEGAD;201612;0.2
BEGAD;201701;0.8
BEGAD;201702;0.8
BEGAD;201703;1.7
BEGAD;201704;1.2
BEGAD;201705;6.5
BEGAD;201706;4.0
BEGAD;201707;3.9
BEGAD;201708;7.3
BEGAD;201709;1.5
BEGAD;201710;1.9
BEGAD;201711;1.0
BEGAD;201712;0.9
BEGAD;201801;1.7
BEGAD;201802;0.9
BEGAD;201803;1.7
BEGAD;201804;1.4
BEGAD;201805;1.4
BEGAD;201806;2.3
BEGAD;201807;2.4
BEGAD;201808;15.5
BEGAD;201809;2.9
BEGAD;201810;1.8
BEGAD;201811;0.4
BEGAD;201812;2.2
BEGAD;201901;0.9
BEGAD;201902;0.7
BEGAD;201903;1.4
BEGAD;201904;1.3
BEGAD;201905;3.4
BEGAD;201906;3.7
BEGAD;201907;2.2
BEGAD;201908;4.0
BEGAD;201909;1.6
BEGAD;201910;3.1
BEGAD;201911;4.2
BEGAD;201912;1.2
BEGAD;202001;0.7
BEGAD;202002;1.9
BEGAD;202003;0.9
BEGAD;202004;3.1
BEGAD;202005;3.0
BEGAD;202006;8.1
BEGAD;202007;9.7
BEGAD;202008;5.5
BEGAD;202009;1.4
BEGAD;202010;2.6
BEGAD;202011;0.7
BEGAD;202012;1.1
BEGAD;202101;2.1
BEGAD;202102;1.2
BEGAD;202103;1.0
