 

stn;time;tre200y0
DLMEM;1961;8.5
DLMEM;1962;6.5
DLMEM;1963;6.5
DLMEM;1964;7.6
DLMEM;1965;6.8
DLMEM;1966;8.0
DLMEM;1967;8.0
DLMEM;1968;7.4
DLMEM;1969;7.1
DLMEM;1970;7.3
DLMEM;1971;7.3
DLMEM;1972;7.0
DLMEM;1973;7.1
DLMEM;1974;8.1
DLMEM;1975;7.9
DLMEM;1976;7.6
DLMEM;1977;8.1
DLMEM;1978;7.1
DLMEM;1979;7.8
DLMEM;1980;7.1
DLMEM;1981;7.8
DLMEM;1982;8.3
DLMEM;1983;8.4
DLMEM;1984;7.3
DLMEM;1985;7.3
DLMEM;1986;7.6
DLMEM;1987;7.5
DLMEM;1988;8.7
DLMEM;1989;8.6
DLMEM;1990;8.8
DLMEM;1991;7.6
DLMEM;1992;8.9
DLMEM;1993;8.4
DLMEM;1994;9.7
DLMEM;1995;8.5
DLMEM;1996;6.9
DLMEM;1997;8.2
DLMEM;1998;8.7
DLMEM;1999;8.5
