 

stn;time;rti150yx
EPT;1900;19000703
EPT;1901;19010910
EPT;1902;19020517
EPT;1903;19030723
EPT;1904;19040727
EPT;1905;19050811
EPT;1906;19060520
EPT;1907;19070612
EPT;1908;19080720
EPT;1909;19090709
EPT;1910;19100119
EPT;1911;19110731
EPT;1912;19120613
EPT;1913;19130510
EPT;1914;19140109
EPT;1915;19151105
EPT;1916;19160609
EPT;1917;19170412
EPT;1918;19180615
EPT;1919;19190305
EPT;1920;19200308
EPT;1921;19210904
EPT;1922;19220617
EPT;1923;19231013
EPT;1924;19240524
EPT;1925;19250730
EPT;1926;19260705
EPT;1927;19270924
EPT;1928;19280715
EPT;1929;19290619
EPT;1930;19300507
EPT;1931;19310815
EPT;1932;19320701
EPT;1933;19330820
EPT;1934;19340628
EPT;1935;19350930
EPT;1936;19360914
EPT;1937;19370318
EPT;1938;19380613
EPT;1939;19390508
EPT;1940;19400821
EPT;1941;19410407
EPT;1942;19420904
EPT;1943;19430707
EPT;1944;19440816
EPT;1945;19450928
EPT;1946;19460613
EPT;1947;19470822
EPT;1948;19480705
EPT;1949;19490607
EPT;1950;19501125
EPT;1951;19510711
EPT;1952;19520606
EPT;1953;19530821
EPT;1954;19540621
EPT;1955;19550112
EPT;1956;19560607
EPT;1957;19570923
EPT;1958;19580921
EPT;1959;19590711
EPT;1960;19601015
EPT;1961;19610712
EPT;1962;19620101
EPT;1963;19630607
EPT;1964;19640829
EPT;1965;19650730
EPT;1966;19660803
EPT;1967;19670702
EPT;1968;19680921
EPT;1969;19690826
EPT;1970;19700510
EPT;1971;19710610
EPT;1972;19721122
EPT;1973;19730623
EPT;1974;19741019
EPT;1975;19750822
EPT;1976;19760726
EPT;1977;19770429
EPT;1978;19780807
EPT;1979;19790818
EPT;1980;19801007
EPT;1981;19810525
EPT;1982;19820724
EPT;1983;19831126
EPT;1984;19840517
EPT;1985;19851105
EPT;1986;19860527
EPT;1987;19870926
EPT;1988;19880606
EPT;1989;19890701
EPT;1990;19900729
EPT;1991;19910726
EPT;1992;19920403
EPT;1993;19930705
EPT;1994;19940518
EPT;1995;19950531
EPT;1996;19960707
EPT;1997;19970621
EPT;1998;19980727
EPT;1999;19990512
EPT;2000;20000605
EPT;2001;20010627
EPT;2002;20020220
EPT;2003;20030830
EPT;2004;20040708
EPT;2005;20050416
EPT;2006;20060917
EPT;2007;20070808
EPT;2008;20080913
EPT;2009;20090808
EPT;2010;20100827
EPT;2011;20110617
EPT;2012;20121128
EPT;2013;20131225
EPT;2014;20140720
EPT;2015;20151120
EPT;2016;20160512
EPT;2017;20170425
EPT;2018;20180813
EPT;2019;20191104
EPT;2020;20200816
