 

stn;time;rzz150mx
BELAT;199607;2.7
BELAT;199608;4.6
BELAT;199609;0.8
BELAT;199610;1.7
BELAT;199611;1.6
BELAT;199612;0.6
BELAT;199701;0.5
BELAT;199702;2.0
BELAT;199703;1.4
BELAT;199704;2.6
BELAT;199705;1.3
BELAT;199706;5.4
BELAT;199707;3.1
BELAT;199708;2.4
BELAT;199709;4.8
BELAT;199710;2.1
BELAT;199711;0.7
BELAT;199712;1.2
BELAT;199801;1.5
BELAT;199802;0.7
BELAT;199803;1.8
BELAT;199804;1.2
BELAT;199805;1.7
BELAT;199806;4.3
BELAT;199807;13.2
BELAT;199808;4.6
BELAT;199809;6.4
BELAT;199810;2.7
BELAT;199811;1.3
BELAT;199812;0.9
BELAT;199901;1.3
BELAT;199902;0.9
BELAT;199903;0.9
BELAT;199904;3.6
BELAT;199905;3.0
BELAT;199906;6.3
BELAT;199907;11.7
BELAT;199908;20.5
BELAT;199909;6.1
BELAT;199910;1.2
BELAT;199911;0.8
BELAT;199912;3.9
BELAT;200001;0.4
BELAT;200002;1.5
BELAT;200003;1.2
BELAT;200004;1.1
BELAT;200005;3.7
BELAT;200006;6.7
BELAT;200007;4.0
BELAT;200008;10.4
BELAT;200009;2.8
BELAT;200010;2.6
BELAT;200011;2.3
BELAT;200012;1.5
BELAT;200101;1.5
BELAT;200102;0.6
BELAT;200103;1.9
BELAT;200104;2.2
BELAT;200105;3.9
BELAT;200106;8.5
BELAT;200107;4.7
BELAT;200108;4.9
BELAT;200109;2.7
BELAT;200110;1.5
BELAT;200111;1.9
BELAT;200112;1.1
BELAT;200201;0.8
BELAT;200202;1.8
BELAT;200203;2.2
BELAT;200204;0.9
BELAT;200205;1.9
BELAT;200206;9.2
BELAT;200207;5.3
BELAT;200208;4.2
BELAT;200209;5.5
BELAT;200210;1.5
BELAT;200211;2.9
BELAT;200212;0.9
BELAT;200301;1.4
BELAT;200302;1.1
BELAT;200303;0.4
BELAT;200304;1.5
BELAT;200305;4.5
BELAT;200306;1.6
BELAT;200307;14.7
BELAT;200308;7.9
BELAT;200309;7.3
BELAT;200310;6.3
BELAT;200311;0.7
BELAT;200312;0.8
BELAT;200401;4.6
BELAT;200402;3.4
BELAT;200403;0.8
BELAT;200404;2.8
BELAT;200405;3.7
BELAT;200406;3.1
BELAT;200407;5.8
BELAT;200408;4.4
BELAT;200409;2.5
BELAT;200410;10.1
BELAT;200411;0.8
BELAT;200412;1.0
BELAT;200501;1.4
BELAT;200502;1.2
BELAT;200503;2.0
BELAT;200504;5.5
BELAT;200505;1.5
BELAT;200506;3.7
BELAT;200507;4.0
BELAT;200508;4.6
BELAT;200509;2.6
BELAT;200510;2.2
BELAT;200511;1.3
BELAT;200512;1.9
BELAT;200601;0.5
BELAT;200602;2.6
BELAT;200603;3.5
BELAT;200604;2.2
BELAT;200605;2.0
BELAT;200606;2.5
BELAT;200607;10.8
BELAT;200608;4.5
BELAT;200609;5.7
BELAT;200610;2.5
BELAT;200611;1.0
BELAT;200612;0.8
BELAT;200701;2.1
BELAT;200702;1.6
BELAT;200703;1.1
BELAT;200704;2.3
BELAT;200705;2.8
BELAT;200706;9.8
BELAT;200707;6.7
BELAT;200708;9.3
BELAT;200709;3.6
BELAT;200710;1.4
BELAT;200711;1.0
BELAT;200712;2.4
BELAT;200801;1.5
BELAT;200802;1.1
BELAT;200803;1.9
BELAT;200804;2.3
BELAT;200805;2.1
BELAT;200806;19.3
BELAT;200807;8.1
BELAT;200808;9.3
BELAT;200809;3.0
BELAT;200810;4.9
BELAT;200811;0.9
BELAT;200812;2.3
BELAT;200901;1.1
BELAT;200902;0.7
BELAT;200903;1.1
BELAT;200904;3.3
BELAT;200905;8.9
BELAT;200906;3.6
BELAT;200907;5.8
BELAT;200908;5.2
BELAT;200909;4.4
BELAT;200910;2.8
BELAT;200911;2.0
BELAT;200912;1.6
BELAT;201001;0.6
BELAT;201002;1.3
BELAT;201003;0.9
BELAT;201004;1.6
BELAT;201005;2.9
BELAT;201006;8.7
BELAT;201007;11.9
BELAT;201008;4.1
BELAT;201009;6.4
BELAT;201010;1.4
BELAT;201011;0.7
BELAT;201012;0.9
BELAT;201101;1.1
BELAT;201102;0.8
BELAT;201103;0.9
BELAT;201104;3.8
BELAT;201105;8.7
BELAT;201106;5.0
BELAT;201107;16.0
BELAT;201108;10.1
BELAT;201109;10.9
BELAT;201110;2.2
BELAT;201111;0.7
BELAT;201112;4.3
BELAT;201201;2.2
BELAT;201202;0.5
BELAT;201203;0.3
BELAT;201204;5.1
BELAT;201205;4.2
BELAT;201206;2.2
BELAT;201207;12.6
BELAT;201208;3.4
BELAT;201209;2.8
BELAT;201210;2.3
BELAT;201211;1.0
BELAT;201212;1.2
