 

stn;time;hns000mx
AIR;199202;12
AIR;199203;80
AIR;199204;6
AIR;199205;0
AIR;199206;0
AIR;199207;0
AIR;199208;0
AIR;199209;0
AIR;199210;18
AIR;199211;10
AIR;199212;30
AIR;199301;2
AIR;199302;50
AIR;199303;1
AIR;199304;4
AIR;199305;0
AIR;199306;0
AIR;199307;0
AIR;199308;0
AIR;199309;0
AIR;199310;0
AIR;199311;6
AIR;199312;35
AIR;199401;61
AIR;199402;17
AIR;199403;0
AIR;199404;5
AIR;199405;0
AIR;199406;0
AIR;199407;0
AIR;199408;0
AIR;199409;0
AIR;199410;0
AIR;199411;0
AIR;199412;10
AIR;199501;70
AIR;199502;38
AIR;199503;26
AIR;199504;12
AIR;199505;0
AIR;199506;0
AIR;199507;0
AIR;199508;0
AIR;199509;0
AIR;199510;0
AIR;199511;8
