 

stn;time;rs1000y0
SIM;1961;1
SIM;1962;0
SIM;1963;0
SIM;1964;1
SIM;1965;0
SIM;1966;0
SIM;1967;0
SIM;1968;1
SIM;1969;0
SIM;1970;0
SIM;1971;1
SIM;1972;0
SIM;1973;0
SIM;1974;0
SIM;1975;0
SIM;1976;0
SIM;1977;3
SIM;1978;0
SIM;1979;2
SIM;1980;0
SIM;1981;3
SIM;1982;0
SIM;1983;0
SIM;1984;0
SIM;1985;1
SIM;1986;0
SIM;1987;2
SIM;1988;0
SIM;1989;1
SIM;1990;0
SIM;1991;2
SIM;1992;0
SIM;1993;2
SIM;1994;2
SIM;1995;1
SIM;1996;0
SIM;1997;0
SIM;1998;0
SIM;1999;1
SIM;2000;4
SIM;2001;0
SIM;2002;0
SIM;2003;0
SIM;2004;1
SIM;2005;0
SIM;2006;0
SIM;2007;0
SIM;2008;1
SIM;2009;1
SIM;2010;0
SIM;2011;0
SIM;2012;0
SIM;2013;0
SIM;2014;1
SIM;2015;0
SIM;2016;0
SIM;2017;0
SIM;2018;2
SIM;2019;0
SIM;2020;1
