 

stn;time;rhh150yx
HIR;1981;18.0
HIR;1982;11.6
HIR;1983;16.5
HIR;1984;17.6
HIR;1985;13.1
HIR;1986;16.4
HIR;1987;13.4
HIR;1988;22.5
HIR;1989;18.0
HIR;1990;9.3
HIR;1991;15.7
HIR;1992;19.7
HIR;1993;26.5
HIR;1994;17.6
HIR;1995;10.5
HIR;1996;14.1
HIR;1997;27.6
HIR;1998;15.2
HIR;1999;24.6
HIR;2000;22.0
HIR;2001;17.1
HIR;2002;20.6
HIR;2003;26.8
HIR;2004;11.8
HIR;2005;20.0
HIR;2006;22.1
HIR;2007;20.9
