 

stn;time;rhh150mx
VDVAL;201309;1.0
VDVAL;201310;4.8
VDVAL;201311;3.8
VDVAL;201312;1.9
VDVAL;201401;2.4
VDVAL;201402;3.6
VDVAL;201403;2.0
VDVAL;201404;2.3
VDVAL;201405;3.0
VDVAL;201406;2.2
VDVAL;201407;3.4
VDVAL;201408;4.3
VDVAL;201409;2.6
VDVAL;201410;4.8
VDVAL;201411;2.7
VDVAL;201412;2.6
VDVAL;201501;3.1
VDVAL;201502;2.6
VDVAL;201503;2.9
VDVAL;201504;1.9
VDVAL;201505;3.3
VDVAL;201506;2.1
VDVAL;201507;2.4
VDVAL;201508;3.3
VDVAL;201509;4.2
VDVAL;201510;3.6
VDVAL;201511;5.3
VDVAL;201512;1.5
VDVAL;201601;3.0
VDVAL;201602;4.4
VDVAL;201603;1.8
VDVAL;201604;3.5
VDVAL;201605;4.6
VDVAL;201606;2.8
VDVAL;201607;5.1
VDVAL;201608;3.1
VDVAL;201609;3.1
VDVAL;201610;3.3
VDVAL;201611;3.3
VDVAL;201612;0.3
VDVAL;201701;2.2
VDVAL;201702;2.9
VDVAL;201703;4.7
VDVAL;201704;2.6
VDVAL;201705;6.4
VDVAL;201706;9.8
VDVAL;201707;5.0
VDVAL;201708;3.9
VDVAL;201709;2.3
VDVAL;201710;1.7
VDVAL;201711;6.5
VDVAL;201712;9.8
VDVAL;201801;5.2
VDVAL;201802;3.3
VDVAL;201803;4.6
VDVAL;201804;4.0
VDVAL;201805;21.2
VDVAL;201806;18.7
VDVAL;201807;7.7
VDVAL;201808;7.4
VDVAL;201809;4.0
VDVAL;201810;2.3
VDVAL;201811;3.5
VDVAL;201812;4.5
VDVAL;201901;2.2
VDVAL;201902;-
VDVAL;201903;3.2
VDVAL;201904;3.6
VDVAL;201905;5.8
VDVAL;201906;29.2
VDVAL;201907;14.2
VDVAL;201908;6.6
VDVAL;201909;3.6
VDVAL;201910;5.4
VDVAL;201911;4.8
VDVAL;201912;3.4
VDVAL;202001;3.0
VDVAL;202002;6.4
VDVAL;202003;3.8
VDVAL;202004;3.2
VDVAL;202005;16.8
VDVAL;202006;6.8
VDVAL;202007;8.6
VDVAL;202008;13.4
VDVAL;202009;16.2
VDVAL;202010;6.0
VDVAL;202011;4.0
VDVAL;202012;4.4
VDVAL;202101;3.0
VDVAL;202102;3.4
VDVAL;202103;2.8
