 

stn;time;rzz150yx
NABDUE;1993;7.1
NABDUE;1994;4.2
NABDUE;1995;5.4
NABDUE;1996;3.9
NABDUE;1997;6.6
NABDUE;1998;3.0
NABDUE;1999;3.0
NABDUE;2000;2.5
NABDUE;2001;10.1
NABDUE;2002;10.4
NABDUE;2003;12.0
NABDUE;2004;9.0
NABDUE;2005;5.9
NABDUE;2006;6.9
NABDUE;2007;14.1
NABDUE;2008;8.8
NABDUE;2009;7.3
NABDUE;2010;7.8
NABDUE;2011;9.0
NABDUE;2012;17.8
NABDUE;2013;9.1
NABDUE;2014;9.4
NABDUE;2015;4.7
NABDUE;2016;7.1
NABDUE;2017;11.1
NABDUE;2018;15.9
NABDUE;2019;12.8
NABDUE;2020;12.7
