 

stn;time;rhh150mx
AGATT;201407;15.8
AGATT;201408;10.7
AGATT;201409;6.2
AGATT;201410;8.6
AGATT;201411;3.5
AGATT;201412;2.3
AGATT;201501;4.0
AGATT;201502;1.5
AGATT;201503;4.9
AGATT;201504;5.8
AGATT;201505;9.8
AGATT;201506;27.2
AGATT;201507;4.0
AGATT;201508;6.9
AGATT;201509;5.7
AGATT;201510;6.7
AGATT;201511;12.1
AGATT;201512;1.6
AGATT;201601;4.9
AGATT;201602;4.4
AGATT;201603;3.5
AGATT;201604;7.5
AGATT;201605;5.2
AGATT;201606;37.9
AGATT;201607;21.3
AGATT;201608;22.0
AGATT;201609;3.4
AGATT;201610;6.6
AGATT;201611;3.4
AGATT;201612;0.2
AGATT;201701;3.0
AGATT;201702;6.2
AGATT;201703;3.5
