 

stn;time;rsd300y0
EHM;1901;8
EHM;1902;4
EHM;1903;8
EHM;1904;6
EHM;1905;5
EHM;1906;5
EHM;1907;6
EHM;1908;6
EHM;1909;5
EHM;1910;13
EHM;1911;3
EHM;1912;6
EHM;1913;2
EHM;1914;12
EHM;1915;5
EHM;1916;4
EHM;1917;8
EHM;1918;8
EHM;1919;6
EHM;1920;4
EHM;1921;6
EHM;1922;8
EHM;1923;3
EHM;1924;3
EHM;1925;2
EHM;1926;3
EHM;1927;10
EHM;1928;8
EHM;1929;5
EHM;1930;12
EHM;1931;4
EHM;1932;7
EHM;1933;6
EHM;1934;7
EHM;1935;9
EHM;1936;13
EHM;1937;6
EHM;1938;11
EHM;1939;9
EHM;1940;14
EHM;1941;4
EHM;1942;5
EHM;1943;3
EHM;1944;12
EHM;1945;7
EHM;1946;4
EHM;1947;6
EHM;1948;6
EHM;1949;1
EHM;1950;6
EHM;1951;7
EHM;1952;5
EHM;1953;6
EHM;1954;8
EHM;1955;8
EHM;1956;5
EHM;1957;4
EHM;1958;11
EHM;1959;4
EHM;1960;7
EHM;1961;6
EHM;1962;4
EHM;1963;5
EHM;1964;6
EHM;1965;8
EHM;1966;5
EHM;1967;5
EHM;1968;12
EHM;1969;4
EHM;1970;9
EHM;1971;6
EHM;1972;6
EHM;1973;6
EHM;1974;4
EHM;1975;7
EHM;1976;8
EHM;1977;5
EHM;1978;6
EHM;1979;14
EHM;1980;7
EHM;1981;7
EHM;1982;8
EHM;1983;5
EHM;1984;6
EHM;1985;5
EHM;1986;6
EHM;1987;5
EHM;1988;3
EHM;1989;5
EHM;1990;8
EHM;1991;6
EHM;1992;7
EHM;1993;9
EHM;1994;5
EHM;1995;5
EHM;1996;6
EHM;1997;4
EHM;1998;4
EHM;1999;6
EHM;2000;4
EHM;2001;8
EHM;2002;11
EHM;2003;4
EHM;2004;4
EHM;2005;12
EHM;2006;6
EHM;2007;14
EHM;2008;7
EHM;2009;7
EHM;2010;8
EHM;2011;6
EHM;2012;7
EHM;2013;5
EHM;2014;10
EHM;2015;6
EHM;2016;6
EHM;2017;9
EHM;2018;3
EHM;2019;6
EHM;2020;4
