 

stn;time;tnd00xy0
STI;1959;15
STI;1960;24
STI;1961;22
STI;1962;41
STI;1963;58
STI;1964;42
STI;1965;46
STI;1966;27
STI;1967;31
STI;1968;45
STI;1969;48
STI;1970;48
STI;1971;37
STI;1972;29
STI;1973;51
STI;1974;10
STI;1975;25
STI;1976;35
STI;1977;26
STI;1978;39
STI;1979;36
STI;1980;37
STI;1981;38
STI;1982;19
STI;1983;36
STI;1984;40
STI;1985;48
STI;1986;45
STI;1987;54
STI;1988;18
STI;1989;24
STI;1990;21
STI;1991;45
STI;1992;29
STI;1993;36
STI;1994;20
STI;1995;35
