 

stn;time;rhh150yx
LUSUR;2000;20.9
LUSUR;2001;10.7
LUSUR;2002;13.0
LUSUR;2003;26.4
LUSUR;2004;15.6
LUSUR;2005;23.3
LUSUR;2006;14.3
LUSUR;2007;24.8
LUSUR;2008;23.8
LUSUR;2009;26.3
LUSUR;2010;13.0
LUSUR;2011;23.2
LUSUR;2012;11.5
LUSUR;2013;11.4
LUSUR;2014;16.4
LUSUR;2015;28.2
LUSUR;2016;25.4
LUSUR;2017;23.5
LUSUR;2018;18.5
LUSUR;2019;15.3
LUSUR;2020;16.0
